snr_db,method,estimator,equalizer,num_seeds,frames_per_seed,total_bits,bit_errors,total_symbols,symbol_errors,ber_mean,ber_std,ber_ci95,ser_mean,ser_std,ser_ci95,evm_rms_mean,evm_rms_std,evm_rms_ci95,evm_db_mean,evm_db_std,evm_db_ci95,channel_mse_mean,channel_mse_std,channel_mse_ci95,channel_nmse_mean,channel_nmse_std,channel_nmse_ci95,pilot_nmse_mean,pilot_nmse_std,pilot_nmse_ci95,data_nmse_mean,data_nmse_std,data_nmse_ci95,deep_fade_nmse_mean,deep_fade_nmse_std,deep_fade_nmse_ci95,estimator_time_ms_mean,estimator_time_ms_std,estimator_time_ms_ci95,ber_pooled,ser_pooled,ber_plot
20.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,3,100,807600,16997,201900,13806,0.021046310054482417,0.00036142304535161893,0.0008978246168536065,0.06838038632986626,0.0011676250851041397,0.002900541507092882,0.3408390642201526,0.03250271220906206,0.08074121313269896,-9.375669319038332,0.8359998876591422,2.0767388479531146,0.12412202950722229,0.004295864265992814,0.010671518427713399,0.12412203065119683,0.004295865102224195,0.010671520505027308,0.004852307448163629,0.00011089878748181063,0.0002754878601709512,0.00533350385647888,0.00012947387258063035,0.0003216309295639009,0.04657248155058672,0.002200135958131648,0.005465440704572772,0.08306566587028404,0.0009431984998471038,0.0023430349631365283,0.021046310054482417,0.06838038632986627,0.021046310054482417
25.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,3,100,807600,5731,201900,4656,0.007096334819217435,0.0012277122068038062,0.0030498061920975553,0.023060921248142647,0.003783698175289046,0.00939922732711643,0.1858330285817892,0.02611372012046686,0.06487007694534509,-14.677792076965636,1.2690462141490997,3.152485558521764,0.11583994081476705,0.011067733267763166,0.02749377359404419,0.11583994134406868,0.011067733362245102,0.027493773828750335,0.0015376437307956317,2.6276699127827574e-05,6.527493924375348e-05,0.0017084868023327243,1.9436211545777252e-05,4.8282226074422444e-05,0.015356422748882324,0.0016056438229523555,0.003988640372234916,0.08578566717915237,0.004198202791882984,0.010428913876892045,0.0070963348192174345,0.023060921248142643,0.007096334819217435
30.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,3,100,807600,2048,201900,1655,0.002535908865775136,0.0003314706820082801,0.0008234188215163703,0.00819712729073799,0.001012402237257626,0.0025149465770320737,0.13742458213110806,0.057877103204888196,0.14377469471812865,-17.710512164326826,3.4195093942446704,8.494532241927713,0.10282404956252626,0.0029963506357646532,0.007443347611930053,0.10282405003905297,0.002996350609224379,0.0074433475460003555,0.000490274175729913,5.226913121453723e-06,1.2984372001045825e-05,0.0005418932363196897,2.3301271304545233e-06,5.7883566779346625e-06,0.005038013950106688,0.00021454190133469704,0.0005329516278561394,0.08193233380249391,0.0079353220755359,0.01971243282272363,0.0025359088657751364,0.00819712729073799,0.002535908865775136
0.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,283680,201900,164038,0.35126300148588413,0.001165158412505231,0.002894413952667392,0.81247152055473,0.0019819896805157717,0.004923535309669217,2.78759338055427,0.5215586353243609,1.2956234748982827,8.80559294543405,1.5963214708720985,3.965482365870136,0.6045576305190722,0.010040520212768791,0.0249420349061304,0.6045576340953508,0.010040518934665284,0.024942031731145283,0.4843611592054367,0.005790081297507863,0.014383359305239565,0.5341226410865784,0.00639944758731121,0.01589710908600944,4.637790123820305,0.16392885948796931,0.4072218618982855,0.08151033349956076,0.004956734595577413,0.012313211336011372,0.3512630014858841,0.81247152055473,0.35126300148588413
5.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,197142,201900,131965,0.24410846953937593,0.0017158624235733275,0.004262438554573821,0.653615651312531,0.001969025377550776,0.004891330195767314,1.731764870705988,0.08332568686330481,0.20699248109463456,4.763158731812033,0.4140166285914361,1.0284743203757163,0.2707652685542901,0.008525072416185695,0.02117745388444939,0.2707652703921,0.008525072782829083,0.021177454795242055,0.1537055791914463,0.0011937291405055858,0.0029653875755452346,0.1694653821984927,0.0018499319217135661,0.004595485650899429,1.5808385440707207,0.04343129699340225,0.10788932273153926,0.08908200000102322,0.003703672631817049,0.009200432856674327,0.24410846953937593,0.653615651312531,0.24410846953937593
10.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,108879,201900,82127,0.1348179791976226,0.0013678156360900768,0.003397842404333125,0.4067706785537395,0.003053567145245713,0.007585481300866673,1.4345189665736076,0.040512137324386986,0.10063772811111783,3.1318206881242694,0.2449835774871079,0.6085729435952338,0.16435334080209335,0.007211146876955885,0.01791348190201673,0.16435334155956904,0.007211147193784308,0.017913482689062166,0.048407128465672335,0.0009116038112191338,0.002264549405624779,0.05329868075748285,0.0013410877589525982,0.0033314466767808857,0.452520973160863,0.018970721374526427,0.04712588438556916,0.08612700185040012,0.001709086055119485,0.004245605122148916,0.1348179791976226,0.4067706785537395,0.1348179791976226
15.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,46771,201900,37144,0.0579135710747895,0.0007750343316281137,0.001925292011098609,0.18397226349678056,0.0024601293250659313,0.0061113000321791665,0.6011112921817202,0.077979160563922,0.19371097348747277,-4.468127222068,1.1003974402973606,2.733538779356206,0.11807045980667075,0.006702417285231614,0.01664972753813112,0.11807046050826708,0.006702417439842999,0.016649727922207095,0.015491807777434587,0.00019092743714557497,0.0004742900468211636,0.017053773220007618,0.00028390195295005917,0.0007052515477628099,0.1521227255060027,0.01634350166039633,0.04059950881664466,0.08496900069682549,0.0016403760704137055,0.004074920057967501,0.0579135710747895,0.18397226349678059,0.0579135710747895
20.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,16997,201900,13806,0.021046310054482417,0.00036142304535161893,0.0008978246168536065,0.06838038632986626,0.0011676250851041397,0.002900541507092882,0.34083906051588303,0.032502706270597925,0.08074119838073625,-9.375669404619613,0.8359997520416895,2.076738511060686,0.12412202950722229,0.004295864265992814,0.010671518427713399,0.12412203065119683,0.004295865102224195,0.010671520505027308,0.004852307448163629,0.00011089878748181063,0.0002754878601709512,0.00533350385647888,0.00012947387258063035,0.0003216309295639009,0.04657248155058672,0.002200135958131648,0.005465440704572772,0.08306566587028404,0.0009431984998471038,0.0023430349631365283,0.021046310054482417,0.06838038632986627,0.021046310054482417
25.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,5731,201900,4656,0.007096334819217435,0.0012277122068038062,0.0030498061920975553,0.023060921248142647,0.003783698175289046,0.00939922732711643,0.18583302673390542,0.026113723057561978,0.06487008424149385,-14.677792178503404,1.2690463759655535,3.152485960496119,0.11583994081476705,0.011067733267763166,0.02749377359404419,0.11583994134406868,0.011067733362245102,0.027493773828750335,0.0015376437307956317,2.6276699127827574e-05,6.527493924375348e-05,0.0017084868023327243,1.9436211545777252e-05,4.8282226074422444e-05,0.015356422748882324,0.0016056438229523555,0.003988640372234916,0.08578566717915237,0.004198202791882984,0.010428913876892045,0.0070963348192174345,0.023060921248142643,0.007096334819217435
30.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,2048,201900,1655,0.002535908865775136,0.0003314706820082801,0.0008234188215163703,0.00819712729073799,0.001012402237257626,0.0025149465770320737,0.13742457671141614,0.05787709204596783,0.14377466699783376,-17.710512367359385,3.4195089033890844,8.49453102257484,0.10282404956252626,0.0029963506357646532,0.007443347611930053,0.10282405003905297,0.002996350609224379,0.0074433475460003555,0.000490274175729913,5.226913121453723e-06,1.2984372001045825e-05,0.0005418932363196897,2.3301271304545233e-06,5.7883566779346625e-06,0.005038013950106688,0.00021454190133469704,0.0005329516278561394,0.08193233380249391,0.0079353220755359,0.01971243282272363,0.0025359088657751364,0.00819712729073799,0.002535908865775136
0.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,252344,201900,152308,0.31246161466072314,0.0012479675842467545,0.0031001233390693197,0.7543734522040615,0.0015081784622317752,0.0037465229940795734,3.4343338753101214,0.8184576359891573,2.03316147903069,10.563414461793693,1.9622982325410496,4.87461904115624,0.08219378770018618,0.006510274047296306,0.016172417274718204,0.08219378812238574,0.006510274247579767,0.016172417772249904,0.0675350961337487,0.004944971652350752,0.012283990565140847,0.06696480655421815,0.00481691907008233,0.011965890316440847,0.5335112176463008,0.04720442599574386,0.11726229477755494,0.028045999351888895,0.001644396798480345,0.004084908100186533,0.31246161466072314,0.7543734522040614,0.31246161466072314
5.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,166091,201900,115578,0.20565998018821197,0.0016080934489114804,0.003994725580459661,0.5724517087667161,0.0037070947196954362,0.009208933794225951,1.6158412978821435,0.1881533681660664,0.46739887745416964,4.126756402388454,1.0486914103425597,2.605093880420593,0.026298649827949702,0.0006372481661918314,0.0015830122013808703,0.026298650020423035,0.0006372482039756266,0.0015830122952410208,0.02141176265043517,0.0004711570840427062,0.0011704190806288062,0.02121726725095262,0.000478400965603931,0.0011884138799944976,0.20024379862161976,0.03025116917012008,0.07514807016003422,0.03056800051126629,0.0022146274978453576,0.0055014396848769255,0.205659980188212,0.5724517087667162,0.20565998018821197
10.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,85330,201900,65613,0.10565874195146112,0.00040737236369054174,0.0010119690513685456,0.3249777117384844,0.001065597512288073,0.002647090965822138,0.9104713806307148,0.08378692214409013,0.2081382530496231,-0.8385499833211664,0.7834094327151221,1.9460969155485677,0.008490126794204115,0.0005045385165115594,0.0012533431558969315,0.008490126843098552,0.0005045385434994406,0.0012533432229385447,0.006955508584311852,0.0003100492766274618,0.000770205100571188,0.0068933137063868334,0.00029892553446189343,0.0007425721931619124,0.05754604479841267,0.005221477723242896,0.012970869723371931,0.029136999995292474,0.00044339204666258994,0.0011014469042047016,0.10565874195146112,0.3249777117384844,0.10565874195146112
15.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,34002,201900,27144,0.04210252600297177,0.0009716080132975689,0.002413608106871307,0.13444279346210997,0.0024247242984954606,0.006023349070489938,0.5087272721579927,0.043256464035727055,0.10745501358812144,-5.891770709445542,0.7526800322484447,1.869760852989816,0.0028793913935078307,6.60521507458714e-05,0.00016408263861003683,0.0028793914142685637,6.605216030107352e-05,0.00016408266234647478,0.0022626153864742566,0.00010794234853488993,0.00026814365869041806,0.0022356850097033504,0.00011264120584408378,0.0002798162673343202,0.019738488009897994,0.0026846932024722045,0.006669147628740968,0.027907001009831827,0.0009272500996643175,0.0023034169408003833,0.04210252600297177,0.13444279346210997,0.04210252600297177
20.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,11896,201900,9674,0.014730064388311046,0.0004572313904813146,0.0011358257400906745,0.04791480931154037,0.0012842658259331428,0.003190293170112705,0.3115224402407064,0.0877479699417383,0.2179780412618065,-10.34285286346126,2.304147204460105,5.723818964023445,0.000883636128322299,2.0344512203232543e-05,5.053856999121476e-05,0.0008836361357922821,2.0344514422339236e-05,5.053857550378138e-05,0.0007058485509090438,9.720492794845219e-06,2.4147042728472373e-05,0.0006983664467891988,1.0545315892837031e-05,2.6196016891716573e-05,0.006105150708269017,0.0001787620727908139,0.0004440696064503184,0.027560667076613754,0.00043698127756149145,0.0010855216709193393,0.014730064388311046,0.047914809311540366,0.014730064388311046
25.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,4109,201900,3354,0.00508791480931154,0.0008291074619332883,0.0020596171132820826,0.016612184249628528,0.002403873934402491,0.005971553894742868,0.16594895283943975,0.03177539245606547,0.07893445070577917,-15.706584601797417,1.6622081222307206,4.129153881211035,0.00027442201894397537,1.2444235928042425e-05,3.091319576276856e-05,0.00027442202132078815,1.2444235860857236e-05,3.0913195595871294e-05,0.0002217565489142241,6.717175015114956e-06,1.6686387771474157e-05,0.00021982587711439312,7.084841435229077e-06,1.7599721791023884e-05,0.0020171752905783556,0.0003133580673655871,0.0007784245924240553,0.02860900101950392,0.0011557711526263162,0.002871094706392179,0.00508791480931154,0.016612184249628528,0.00508791480931154
30.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,1454,201900,1146,0.0018003962357602775,0.0002942916532954508,0.0007310609942045827,0.0056760772659732546,0.0008244983298071374,0.0020481673943490712,0.11357127119705317,0.049690438035240786,0.12343789103673462,-19.400188358354857,3.530988215617656,8.771460986161825,8.506874989204032e-05,1.1000151675079463e-06,2.732589161103846e-06,8.506875047411693e-05,1.1000150108113543e-06,2.7325887718479324e-06,6.922274549045445e-05,1.562671227416738e-06,3.881890527093095e-06,6.859634605158742e-05,1.6245952443778826e-06,4.035718312889341e-06,0.000630743768136502,2.2137578519632026e-05,5.4992793647451955e-05,0.027536334528122097,0.002570524406353495,0.0063855366167973465,0.0018003962357602773,0.005676077265973254,0.0018003962357602775
0.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,252344,201900,152308,0.31246161466072314,0.0012479675842467545,0.0031001233390693197,0.7543734522040615,0.0015081784622317752,0.0037465229940795734,3.4343337478356895,0.8184574384462,2.03316098830678,10.563414200908653,1.9622978439008516,4.874618075720468,0.08219378770018618,0.006510274047296306,0.016172417274718204,0.08219378812238574,0.006510274247579767,0.016172417772249904,0.0675350961337487,0.004944971652350752,0.012283990565140847,0.06696480655421815,0.00481691907008233,0.011965890316440847,0.5335112176463008,0.04720442599574386,0.11726229477755494,0.028045999351888895,0.001644396798480345,0.004084908100186533,0.31246161466072314,0.7543734522040614,0.31246161466072314
5.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,166091,201900,115578,0.20565998018821197,0.0016080934489114804,0.003994725580459661,0.5724517087667161,0.0037070947196954362,0.009208933794225951,1.6158412799072306,0.1881533680912192,0.4673988772682388,4.126756304730922,1.0486914243930054,2.6050939153238346,0.026298649827949702,0.0006372481661918314,0.0015830122013808703,0.026298650020423035,0.0006372482039756266,0.0015830122952410208,0.02141176265043517,0.0004711570840427062,0.0011704190806288062,0.02121726725095262,0.000478400965603931,0.0011884138799944976,0.20024379862161976,0.03025116917012008,0.07514807016003422,0.03056800051126629,0.0022146274978453576,0.0055014396848769255,0.205659980188212,0.5724517087667162,0.20565998018821197
10.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,85330,201900,65613,0.10565874195146112,0.00040737236369054174,0.0010119690513685456,0.3249777117384844,0.001065597512288073,0.002647090965822138,0.9104713710787893,0.08378694422475397,0.20813830790103288,-0.8385500874661673,0.7834096457393299,1.9460974447300357,0.008490126794204115,0.0005045385165115594,0.0012533431558969315,0.008490126843098552,0.0005045385434994406,0.0012533432229385447,0.006955508584311852,0.0003100492766274618,0.000770205100571188,0.0068933137063868334,0.00029892553446189343,0.0007425721931619124,0.05754604479841267,0.005221477723242896,0.012970869723371931,0.029136999995292474,0.00044339204666258994,0.0011014469042047016,0.10565874195146112,0.3249777117384844,0.10565874195146112
15.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,34002,201900,27144,0.04210252600297177,0.0009716080132975689,0.002413608106871307,0.13444279346210997,0.0024247242984954606,0.006023349070489938,0.508727272858,0.04325646663645394,0.10745502004868518,-5.891770698713343,0.7526800425886785,1.8697608786763809,0.0028793913935078307,6.60521507458714e-05,0.00016408263861003683,0.0028793914142685637,6.605216030107352e-05,0.00016408266234647478,0.0022626153864742566,0.00010794234853488993,0.00026814365869041806,0.0022356850097033504,0.00011264120584408378,0.0002798162673343202,0.019738488009897994,0.0026846932024722045,0.006669147628740968,0.027907001009831827,0.0009272500996643175,0.0023034169408003833,0.04210252600297177,0.13444279346210997,0.04210252600297177
20.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,11896,201900,9674,0.014730064388311046,0.0004572313904813146,0.0011358257400906745,0.04791480931154037,0.0012842658259331428,0.003190293170112705,0.31152243298159615,0.0877479617703394,0.21797802096292637,-10.342853036839855,2.304147049672343,5.723818579509328,0.000883636128322299,2.0344512203232543e-05,5.053856999121476e-05,0.0008836361357922821,2.0344514422339236e-05,5.053857550378138e-05,0.0007058485509090438,9.720492794845219e-06,2.4147042728472373e-05,0.0006983664467891988,1.0545315892837031e-05,2.6196016891716573e-05,0.006105150708269017,0.0001787620727908139,0.0004440696064503184,0.027560667076613754,0.00043698127756149145,0.0010855216709193393,0.014730064388311046,0.047914809311540366,0.014730064388311046
25.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,4109,201900,3354,0.00508791480931154,0.0008291074619332883,0.0020596171132820826,0.016612184249628528,0.002403873934402491,0.005971553894742868,0.16594895498403733,0.03177539104541845,0.07893444720153771,-15.706584480287503,1.6622080612670265,4.129153729768824,0.00027442201894397537,1.2444235928042425e-05,3.091319576276856e-05,0.00027442202132078815,1.2444235860857236e-05,3.0913195595871294e-05,0.0002217565489142241,6.717175015114956e-06,1.6686387771474157e-05,0.00021982587711439312,7.084841435229077e-06,1.7599721791023884e-05,0.0020171752905783556,0.0003133580673655871,0.0007784245924240553,0.02860900101950392,0.0011557711526263162,0.002871094706392179,0.00508791480931154,0.016612184249628528,0.00508791480931154
30.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,1454,201900,1146,0.0018003962357602775,0.0002942916532954508,0.0007310609942045827,0.0056760772659732546,0.0008244983298071374,0.0020481673943490712,0.11357126875267576,0.049690434858873714,0.12343788314620138,-19.40018850171246,3.530988062889003,8.771460606762819,8.506874989204032e-05,1.1000151675079463e-06,2.732589161103846e-06,8.506875047411693e-05,1.1000150108113543e-06,2.7325887718479324e-06,6.922274549045445e-05,1.562671227416738e-06,3.881890527093095e-06,6.859634605158742e-05,1.6245952443778826e-06,4.035718312889341e-06,0.000630743768136502,2.2137578519632026e-05,5.4992793647451955e-05,0.027536334528122097,0.002570524406353495,0.0063855366167973465,0.0018003962357602773,0.005676077265973254,0.0018003962357602775
0.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,3,100,807600,256093,201900,153438,0.3171037642397227,0.0009484254973805772,0.0023560195448286557,0.7599702823179793,0.0011481760176494068,0.0028522273451702038,3.1945081301423826,0.3617769804206838,0.8987038403061813,10.050724815768687,0.9880729347772379,2.454509239239961,0.12508950891594092,0.00654650228644587,0.016262413209819946,0.12508950954924028,0.006546502519389054,0.016262413788482897,0.09222714622815449,0.005789432536667235,0.014381747693969453,0.09122093467662733,0.005555708704025344,0.01380114550716891,0.6412713226800164,0.05894838430849398,0.14643590450748128,0.022137000244886924,0.0017372014162267506,0.004315447550954953,0.31710376423972264,0.7599702823179793,0.3171037642397227
5.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,3,100,807600,168429,201900,116883,0.20855497771173848,0.0015831073561886145,0.0039326566852575,0.5789153046062406,0.003840399616898142,0.009540081516528194,8.2924747239411,11.4682407341631,28.488689295165848,11.838212949214714,12.86382458908414,31.955511779085107,0.045624592195575436,0.001357672774368353,0.0033726461390251226,0.04562459254947801,0.0013576728710396756,0.003372646379170001,0.029057742112005753,0.0005433339855927673,0.0013497164436866039,0.028771344429502885,0.000587811669944888,0.0014602051367170344,0.24637572156265378,0.02378913736985101,0.059095493270455955,0.023532666576405365,0.0015961282350291863,0.003965002341425496,0.20855497771173848,0.5789153046062407,0.20855497771173848
10.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,3,100,807600,87265,201900,66923,0.10805473006438832,0.0004568086803227086,0.0011347756698445414,0.33146607231302627,0.0006698574717015268,0.0016640182069514926,0.8594757221861421,0.09265088130877061,0.23015754828602084,-1.35041957893105,0.9661097990614232,2.399949785540015,0.017398907582586012,0.0007460741349170131,0.001853350894308856,0.017398907697449128,0.0007460741390492893,0.0018533509045739992,0.009914505706789593,0.00038259838286851803,0.000950427071338377,0.009871762513648718,0.0003311619875209022,0.0008226519818988654,0.08379407381173222,0.0033647221595224496,0.008358433206031727,0.022572666445436578,0.0002220490616992013,0.0005516004480257617,0.10805473006438832,0.33146607231302627,0.10805473006438832
15.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,3,100,807600,34946,201900,27874,0.04327142149579,0.0008522514694671045,0.002117110015197869,0.1380584447746409,0.0022104409291240634,0.0054910396716335245,0.876189588362054,0.40951477865261826,1.017291105170058,-1.7211290864872772,3.749588355797799,9.314493838177226,0.006058839398125807,7.604331037710834e-05,0.00018890205503411002,0.006058839450124652,7.604331615642693e-05,0.0001889020693907333,0.0032768371289906405,0.00010390528916634444,0.0002581150472684392,0.003280647204179938,9.178273512106584e-05,0.00022800095360183114,0.029122392237962536,0.0017608936193267615,0.004374302246150138,0.02225633361376822,0.0009595782570603326,0.002383724535739225,0.04327142149579,0.1380584447746409,0.04327142149579
20.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,3,100,807600,12352,201900,10022,0.015294700346706288,0.00047137804492119984,0.0011709679778798938,0.049638434868746896,0.0014295667177797648,0.003551240595099855,0.3581541127206331,0.07578826104454679,0.18826847736873717,-9.04535533947139,1.8067147967590205,4.4881283610064155,0.0019426618473759542,0.00011171612144123122,0.0002775182302826421,0.0019426618615398185,0.00011171612270378866,0.00027751823341900866,0.001053185262523281,1.0697027104334264e-05,2.657288843349218e-05,0.0010565704463321405,1.4938827026754036e-05,3.711010358647476e-05,0.009375802307040432,0.0002877964978601965,0.0007149261336441871,0.021698000782635063,0.0001459886374274005,0.0003626558797204513,0.01529470034670629,0.0496384348687469,0.015294700346706288
25.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,3,100,807600,4184,201900,3405,0.005180782565626548,0.0008057782248886358,0.0020016640757530985,0.016864784546805348,0.0023589550814224233,0.005859969278086513,0.1834220795198389,0.01383940484489992,0.03437898748339612,-14.747025040526163,0.6425412667244672,1.5961609920260766,0.000634283874145088,8.133182635558408e-06,2.020394570154358e-05,0.0006342838784621562,8.133182940568867e-06,2.0203946459231568e-05,0.0003304251089866739,1.1114476708764339e-05,2.7609890738612185e-05,0.00033206762180877067,1.2299763857906329e-05,3.055430724504884e-05,0.003028207133320393,0.00031369690351555624,0.0007792663080822979,0.02248633449198678,0.0014625214945343354,0.0036331047988181968,0.005180782565626547,0.016864784546805348,0.005180782565626548
30.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,3,100,807600,1503,201900,1180,0.0018610698365527489,0.00037334224098817937,0.0009274335402281161,0.005844477464091134,0.0009986792004856714,0.002480856663867125,0.13566696427333155,0.06622549781715326,0.16451325660702956,-18.005784770428967,4.0670065794777495,10.103004418017393,0.00020329339011368575,6.172902857574093e-06,1.533434077947118e-05,0.00020329339135059853,6.172902899084371e-06,1.533434088258843e-05,0.0001045993683752992,3.368483702170791e-06,8.36777739597883e-06,0.00010577148936135927,3.6560859932462815e-06,9.082221093225251e-06,0.0009796817710472775,5.823583193740277e-05,0.0001446658262908565,0.02171366650145501,0.0019030556909280544,0.00472745240939546,0.0018610698365527489,0.005844477464091134,0.0018610698365527489
0.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3,100,807600,256093,201900,153438,0.3171037642397227,0.0009484254973805772,0.0023560195448286557,0.7599702823179793,0.0011481760176494068,0.0028522273451702038,3.194508140563368,0.36177696853714053,0.8987038107858234,10.050724846953036,0.9880728960879583,2.4545091431304624,0.12508950891594092,0.00654650228644587,0.016262413209819946,0.12508950954924028,0.006546502519389054,0.016262413788482897,0.09222714622815449,0.005789432536667235,0.014381747693969453,0.09122093467662733,0.005555708704025344,0.01380114550716891,0.6412713226800164,0.05894838430849398,0.14643590450748128,0.022137000244886924,0.0017372014162267506,0.004315447550954953,0.31710376423972264,0.7599702823179793,0.3171037642397227
5.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3,100,807600,168429,201900,116883,0.20855497771173848,0.0015831073561886145,0.0039326566852575,0.5789153046062406,0.003840399616898142,0.009540081516528194,8.292473580833528,11.468238708686593,28.488684263603275,11.838212574551966,12.86382369677096,31.95550956245628,0.045624592195575436,0.001357672774368353,0.0033726461390251226,0.04562459254947801,0.0013576728710396756,0.003372646379170001,0.029057742112005753,0.0005433339855927673,0.0013497164436866039,0.028771344429502885,0.000587811669944888,0.0014602051367170344,0.24637572156265378,0.02378913736985101,0.059095493270455955,0.023532666576405365,0.0015961282350291863,0.003965002341425496,0.20855497771173848,0.5789153046062407,0.20855497771173848
10.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3,100,807600,87265,201900,66923,0.10805473006438832,0.0004568086803227086,0.0011347756698445414,0.33146607231302627,0.0006698574717015268,0.0016640182069514926,0.8594757466203057,0.09265089270381664,0.23015757659288444,-1.350419339037587,0.9661098985845293,2.399950032769116,0.017398907582586012,0.0007460741349170131,0.001853350894308856,0.017398907697449128,0.0007460741390492893,0.0018533509045739992,0.009914505706789593,0.00038259838286851803,0.000950427071338377,0.009871762513648718,0.0003311619875209022,0.0008226519818988654,0.08379407381173222,0.0033647221595224496,0.008358433206031727,0.022572666445436578,0.0002220490616992013,0.0005516004480257617,0.10805473006438832,0.33146607231302627,0.10805473006438832
15.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3,100,807600,34946,201900,27874,0.04327142149579,0.0008522514694671045,0.002117110015197869,0.1380584447746409,0.0022104409291240634,0.0054910396716335245,0.8761896105824679,0.4095147658024632,1.0172910732485032,-1.721128802761535,3.7495881534335043,9.314493335476453,0.006058839398125807,7.604331037710834e-05,0.00018890205503411002,0.006058839450124652,7.604331615642693e-05,0.0001889020693907333,0.0032768371289906405,0.00010390528916634444,0.0002581150472684392,0.003280647204179938,9.178273512106584e-05,0.00022800095360183114,0.029122392237962536,0.0017608936193267615,0.004374302246150138,0.02225633361376822,0.0009595782570603326,0.002383724535739225,0.04327142149579,0.1380584447746409,0.04327142149579
20.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3,100,807600,12352,201900,10022,0.015294700346706288,0.00047137804492119984,0.0011709679778798938,0.049638434868746896,0.0014295667177797648,0.003551240595099855,0.35815410747704074,0.07578824995108396,0.1882684498110478,-9.045355434597733,1.8067145736086956,4.4881278066702786,0.0019426618473759542,0.00011171612144123122,0.0002775182302826421,0.0019426618615398185,0.00011171612270378866,0.00027751823341900866,0.001053185262523281,1.0697027104334264e-05,2.657288843349218e-05,0.0010565704463321405,1.4938827026754036e-05,3.711010358647476e-05,0.009375802307040432,0.0002877964978601965,0.0007149261336441871,0.021698000782635063,0.0001459886374274005,0.0003626558797204513,0.01529470034670629,0.0496384348687469,0.015294700346706288
25.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3,100,807600,4184,201900,3405,0.005180782565626548,0.0008057782248886358,0.0020016640757530985,0.016864784546805348,0.0023589550814224233,0.005859969278086513,0.1834220727085644,0.013839395871546417,0.034378965192350286,-14.747025343739637,0.642540883059258,1.5961600389488617,0.000634283874145088,8.133182635558408e-06,2.020394570154358e-05,0.0006342838784621562,8.133182940568867e-06,2.0203946459231568e-05,0.0003304251089866739,1.1114476708764339e-05,2.7609890738612185e-05,0.00033206762180877067,1.2299763857906329e-05,3.055430724504884e-05,0.003028207133320393,0.00031369690351555624,0.0007792663080822979,0.02248633449198678,0.0014625214945343354,0.0036331047988181968,0.005180782565626547,0.016864784546805348,0.005180782565626548
