seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
6101,10.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,100,28514,269200,0.10592124814264488,21953,67300,0.3261961367013373,0.8477068154300029,-1.4350865033810463,0.00799713498679921,0.007997135012410582,0.006687713470309973,0.006642275692429394,0.05252763620577752,0.02885399997467175
6101,10.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,100,29063,269200,0.10796062407132244,22346,67300,0.332035661218425,0.7538894929639132,-2.453846189056785,0.016590508660301567,0.016590508772060274,0.009620937569998204,0.009606814349535853,0.08026415618136525,0.022377001005224884
6101,10.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,100,29063,269200,0.10796062407132244,22346,67300,0.332035661218425,0.753889483640731,-2.453846296473233,0.016590508660301567,0.016590508772060274,0.009620937569998204,0.009606814349535853,0.08026415618136525,0.022377001005224884
6101,10.0,PerfectCSI+ZF,PerfectCSI,ZF,100,27264,269200,0.10127786032689451,21041,67300,0.3126448736998514,0.7345566402605181,-2.679494219279845,0.0,0.0,0.0,0.0,0.0,0.005233998817857355
6101,10.0,PerfectCSI+MMSE,PerfectCSI,MMSE,100,27264,269200,0.10127786032689451,21041,67300,0.3126448736998514,0.7345566401061866,-2.6794942211047648,0.0,0.0,0.0,0.0,0.0,0.005233998817857355
6101,10.0,ResidualCNN+ZF,ResidualCNN,ZF,100,29437,269200,0.10934992570579495,22652,67300,0.3365824665676077,0.7731999891682967,-2.2341632145496977,0.027515457305125893,0.02751545736566186,0.012489079940132796,0.01238516698591411,0.09894546105526388,2.5705020007444546
6101,10.0,ResidualCNN+MMSE,ResidualCNN,MMSE,100,29437,269200,0.10934992570579495,22652,67300,0.3365824665676077,0.7731999989184168,-2.2341631050198627,0.027515457305125893,0.02751545736566186,0.012489079940132796,0.01238516698591411,0.09894546105526388,2.5705020007444546
6101,15.0,LS-linear+ZF,LS-linear,ZF,100,87373,269200,0.3245653789004458,51793,67300,0.7695839524517087,3.124719098765212,9.896219637829255,0.7335964539647102,0.7335964581370353,0.027091691456735133,0.7576842001080513,3.1080825233459475,0.5204930005129427
6101,15.0,LS-linear+MMSE,LS-linear,MMSE,100,87373,269200,0.3245653789004458,51793,67300,0.7695839524517087,3.1247191418130296,9.89621975749076,0.7335964539647102,0.7335964581370353,0.027091691456735133,0.7576842001080513,3.1080825233459475,0.5204930005129427
6101,15.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,100,15749,269200,0.05850297176820208,12535,67300,0.1862555720653789,0.5395761159953651,-5.358945647051803,0.11255709396675229,0.1125570946931839,0.015290663177147508,0.016747289737686515,0.13875220322050155,0.08604500180808827
6101,15.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,100,15749,269200,0.05850297176820208,12535,67300,0.1862555720653789,0.5395761184167038,-5.358945608074021,0.11255709396675229,0.1125570946931839,0.015290663177147508,0.016747289737686515,0.13875220322050155,0.08604500180808827
6101,15.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,100,15749,269200,0.05850297176820208,12535,67300,0.1862555720653789,0.5395761159953651,-5.358945647051803,0.08684915602207184,0.08684915667399765,0.015290663177147508,0.016747289737686515,0.13875220322050155,0.7501629981561564
6101,15.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,100,15749,269200,0.05850297176820208,12535,67300,0.1862555720653789,0.5395761184167038,-5.358945608074021,0.08684915602207184,0.08684915667399765,0.015290663177147508,0.016747289737686515,0.13875220322050155,0.7501629981561564
6101,15.0,DFT-LS+ZF,DFT-LS,ZF,100,15724,269200,0.05841010401188707,12456,67300,0.1850817236255572,0.657001011229276,-3.6486792398254946,0.072520047116559,0.0725200476567261,0.023146078893914818,0.02066216757404618,0.13960459794849156,0.061793000204488635
6101,15.0,DFT-LS+MMSE,DFT-LS,MMSE,100,15724,269200,0.05841010401188707,12456,67300,0.1850817236255572,0.657001020004949,-3.648679123806607,0.072520047116559,0.0725200476567261,0.023146078893914818,0.02066216757404618,0.13960459794849156,0.061793000204488635
6101,15.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,100,11488,269200,0.04267459138187221,9153,67300,0.13600297176820209,0.5446434328147131,-5.277754572457286,0.002812409095931798,0.002812409108155407,0.0022135893400991335,0.0021862321317894385,0.01841812824830413,0.02758200018433854
6101,15.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,100,11488,269200,0.04267459138187221,9153,67300,0.13600297176820209,0.5446433997006938,-5.277755100554585,0.002812409095931798,0.002812409108155407,0.0022135893400991335,0.0021862321317894385,0.01841812824830413,0.02758200018433854
6101,15.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,100,11791,269200,0.0438001485884101,9401,67300,0.13968796433878158,1.3484785406362474,2.5968807917156402,0.005980672733858228,0.0059806727804243565,0.003223804064327851,0.003248350042849779,0.02859028736827895,0.02191000123275444
6101,15.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,100,11791,269200,0.0438001485884101,9401,67300,0.13968796433878158,1.3484785334961178,2.596880745724268,0.005980672733858228,0.0059806727804243565,0.003223804064327851,0.003248350042849779,0.02859028736827895,0.02191000123275444
6101,15.0,PerfectCSI+ZF,PerfectCSI,ZF,100,10732,269200,0.03986627043090639,8586,67300,0.1275780089153046,0.49493247019233866,-6.109081064703195,0.0,0.0,0.0,0.0,0.0,0.004702000005636364
6101,15.0,PerfectCSI+MMSE,PerfectCSI,MMSE,100,10732,269200,0.03986627043090639,8586,67300,0.1275780089153046,0.49493247484058894,-6.109080983128048,0.0,0.0,0.0,0.0,0.0,0.004702000005636364
6101,15.0,ResidualCNN+ZF,ResidualCNN,ZF,100,12200,269200,0.045319465081723624,9753,67300,0.1449182763744428,0.6015410093290519,-4.414695196301245,0.017357639302499592,0.017357639451511205,0.0056612778641283515,0.005508865553420037,0.03828908340074122,2.464342001185287
6101,15.0,ResidualCNN+MMSE,ResidualCNN,MMSE,100,12200,269200,0.045319465081723624,9753,67300,0.1449182763744428,0.6015410105330488,-4.414695178916255,0.017357639302499592,0.017357639451511205,0.0056612778641283515,0.005508865553420037,0.03828908340074122,2.464342001185287
6101,20.0,LS-linear+ZF,LS-linear,ZF,100,86181,269200,0.3201374442793462,51424,67300,0.7641010401188707,3.398092191686986,10.624703145738827,0.7492261937260628,0.7492261976003647,0.008518326659686864,0.7805324906110763,3.19576901614666,0.5050529996515252
6101,20.0,LS-linear+MMSE,LS-linear,MMSE,100,86181,269200,0.3201374442793462,51424,67300,0.7641010401188707,3.398092187274672,10.624703134460479,0.7492261937260628,0.7492261976003647,0.008518326659686864,0.7805324906110763,3.19576901614666,0.5050529996515252
6101,20.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,100,5611,269200,0.020843239227340268,4567,67300,0.06786032689450223,0.30708104209920595,-10.254939885130366,0.11923000158276409,0.11923000192269682,0.004809948438778519,0.005267731056082994,0.04514206389896572,0.08208399929571897
6101,20.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,100,5611,269200,0.020843239227340268,4567,67300,0.06786032689450223,0.3070810420529695,-10.25493988643818,0.11923000158276409,0.11923000192269682,0.004809948438778519,0.005267731056082994,0.04514206389896572,0.08208399929571897
