snr_db,method,estimator,equalizer,num_seeds,frames_per_seed,total_bits,bit_errors,total_symbols,symbol_errors,ber_mean,ber_std,ber_ci95,ser_mean,ser_std,ser_ci95,evm_rms_mean,evm_rms_std,evm_rms_ci95,evm_db_mean,evm_db_std,evm_db_ci95,channel_mse_mean,channel_mse_std,channel_mse_ci95,channel_nmse_mean,channel_nmse_std,channel_nmse_ci95,pilot_nmse_mean,pilot_nmse_std,pilot_nmse_ci95,data_nmse_mean,data_nmse_std,data_nmse_ci95,deep_fade_nmse_mean,deep_fade_nmse_std,deep_fade_nmse_ci95,estimator_time_ms_mean,estimator_time_ms_std,estimator_time_ms_ci95,ber_pooled,ser_pooled,ber_plot,training_regime,scenario,num_training_seeds,test_seed_count,frames_per_test_seed
20.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,3.0,60.0,484560.0,6539.0,121140.0,5426.0,0.013494716856529636,0.0005821468828307821,0.0014461330254178465,0.044791150734687146,0.002291016854280653,0.005691201365974181,0.2438242422279869,0.021501011297881442,0.0534114730058372,-12.280331669642619,0.7492854715236358,1.8613282966784916,0.003860544393925617,0.0001707960036843505,0.0004242807937685434,0.0038605444508397744,0.00017079601585483074,0.0004242808240016923,0.003411267151952618,0.00010670701864298958,0.00026507492911949593,0.0036028729208434623,0.00011229135058619935,0.00027894717869455534,0.025564117309275186,0.004134163768036422,0.01026983212273112,0.007357223269840081,0.0006998423503349529,0.0017385047747470429,0.013494716856529636,0.04479115073468714,0.013494716856529636,,,,,
30.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,3.0,60.0,484560.0,659.0,121140.0,551.0,0.0013599966980353312,0.00013079867820283003,0.000324921929170746,0.004548456331517253,0.0004212432168457344,0.0010464261607855108,0.0927074939197582,0.01682293096163371,0.041790477223966546,-20.759602260834097,1.6559412196323375,4.1135860321305255,0.000610820937597762,1.914560680410922e-05,4.7560323876431423e-05,0.0006108209464905991,1.9145605444205327e-05,4.7560320498242886e-05,0.00047267191629442903,3.915592932489731e-06,9.726872067460806e-06,0.0005208752827861139,1.7790122295300652e-06,4.419311369040669e-06,0.003311150050528037,0.00027849622131537416,0.0006918229659494871,0.008150555206359262,0.0016568302425724447,0.004115794487542657,0.001359996698035331,0.004548456331517253,0.0013599966980353312,,,,,
10.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3.0,60.0,484560.0,46588.0,121140.0,36599.0,0.09614495624896813,0.000820800919404192,0.0020389825177312966,0.3021215122998184,0.0012613818372492302,0.00313344619082773,0.9750293139260893,0.2968391755159282,0.7373893902239925,-0.49966097112202723,2.730181086401707,6.782145796637967,0.013112003811531596,0.0002844617984227243,0.0007066422810142101,0.013112003956404,0.00028446179983184763,0.0007066422845146664,0.009286023342671494,0.00030248802727771,0.000751421915913522,0.009318727089299097,0.00032256841251449177,0.0008013043581466861,0.09421604129537525,0.05418235901947519,0.13459644135187396,0.00914888983566521,0.0025096050080173505,0.0062342044420133896,0.09614495624896814,0.3021215122998184,0.09614495624896813,,,,,
20.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3.0,60.0,484560.0,5121.0,121140.0,4263.0,0.010568350668647844,0.0004319210469685468,0.0010729513612732528,0.03519068845963348,0.001983035286693175,0.004926132739406143,0.22277766431209303,0.014660454066836059,0.03641858681881095,-13.054813820255438,0.5615270181357125,1.394910441917635,0.001857318583643064,0.0001407718352778427,0.0003496966247659945,0.0018573186111300148,0.00014077183982211285,0.0003496966360545874,0.0010128093472707809,3.756628504309847e-05,9.331982536592329e-05,0.0010200774733675644,3.6035095555450024e-05,8.951613981582011e-05,0.007469423808247989,0.001481819374074514,0.00368104338914077,0.00826222272331102,0.000738956375670329,0.0018356694001410083,0.010568350668647846,0.03519068845963348,0.010568350668647844,,,,,
30.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3.0,60.0,484560.0,503.0,121140.0,402.0,0.001038055142809972,0.00015568498607018572,0.00038674294505027315,0.003318474492322932,0.0003698163576787539,0.0009186747605319413,0.08546793913510325,0.030795619041945995,0.07650055861879461,-21.7172927049953,2.981795204279061,7.407189915665895,0.0002170556482370658,1.837785893241627e-05,4.565313243524292e-05,0.0002170556513293478,1.837785871265372e-05,4.565313188932247e-05,0.00011086450791076965,2.975985989944402e-06,7.3927590272615285e-06,0.00011181018010878082,3.373658558369707e-06,8.38063245141544e-06,0.0007252671067868101,0.00011513575143398679,0.00028601306210787874,0.007716667055824977,0.00021283597493115662,0.000528713871743634,0.001038055142809972,0.003318474492322932,0.001038055142809972,,,,,
10.0,ResidualCNN-single+ZF,ResidualCNN-single,ZF,,,,,,,0.09827197182323483,1.3267914205317431e-05,3.295932603369694e-05,0.30827417313301414,9.496138862328621e-05,0.00023589716663928402,1.372686689972735,0.30279077760496675,0.7521739894187052,1.2999070983815544,1.1311322020529573,2.8098881600949452,0.02110602976495607,0.0005080128755519777,0.001261973942213395,0.02110603003831649,0.0005080129005634633,0.0012619740043453697,0.012222737975901477,0.0001903239971929227,0.00047279101887800324,0.012201977910094515,0.00016686700401417225,0.00041452061751839903,0.13796304905683632,0.006966594105156038,0.01730597913907566,,,,,,,single,unseen_10tap_steep_exponential,3.0,3.0,60.0
20.0,ResidualCNN-single+ZF,ResidualCNN-single,ZF,,,,,,,0.012384431236585768,0.00019517236944918278,0.00048483504324038293,0.04104342083539706,0.0007143241754262497,0.0017744796225913051,0.27756000553866284,0.016572212892738983,0.041167659014007936,-11.360155178301303,0.42394705407110517,1.0531428648034886,0.00984412016599284,0.0004053850142740866,0.0010070322017367043,0.009844120346221003,0.00040538500446543006,0.0010070321773706509,0.0030661332954574996,0.0001994262048534073,0.0004954021561875958,0.00298353400700122,0.00019202900418334155,0.00047702649104170065,0.01937362360595553,0.000832840210818421,0.002068889775556135,,,,,,,single,unseen_10tap_steep_exponential,3.0,3.0,60.0
30.0,ResidualCNN-single+ZF,ResidualCNN-single,ZF,,,,,,,0.002869957624786748,0.0001654375400007747,0.00041096963205512814,0.009438115678828905,0.0005626273917398948,0.001397643921484799,0.1260783519240047,0.010131775420029696,0.025168725407880805,-18.021854967082202,0.6908327864110332,1.7161237772372084,0.009426926757657418,0.000435425351877232,0.0010816565372503894,0.009426926875689618,0.00043542536318822274,0.001081656565348448,0.0022765128818045253,0.00021465218723721623,0.0005332255932256618,0.0021830730758126637,0.00019964248719590635,0.0004959394313109834,0.012203121701195078,0.0011756662351957345,0.002920516831281257,,,,,,,single,unseen_10tap_steep_exponential,3.0,3.0,60.0
10.0,ResidualCNN-domain_randomized+ZF,ResidualCNN-domain_randomized,ZF,,,,,,,0.09986860932254693,0.00048204873422963835,0.001197475439601357,0.31388476143305266,0.0013383144278027723,0.003324557340284431,0.8130780041564631,0.046687881030043565,0.11597912594844408,-1.8262764499552262,0.5014261803250365,1.2456116842043445,0.030783403008589866,0.0021269493936769677,0.005283635199817454,0.030783403443207066,0.0021269494040217925,0.005283635225515424,0.014686159931847619,0.0006369429121205702,0.001582253908230785,0.014623471991917875,0.000606625542124908,0.0015069413861034723,0.15004537816038702,0.003135092324658133,0.007788001073502278,,,,,,,domain_randomized,unseen_10tap_steep_exponential,3.0,3.0,60.0
20.0,ResidualCNN-domain_randomized+ZF,ResidualCNN-domain_randomized,ZF,,,,,,,0.013982444554509935,0.0008524603651380273,0.0021176289408118302,0.046676022233228774,0.002962976710895647,0.007360442186573832,0.3137849513734861,0.057601753791761384,0.14309068885707202,-10.709815076293529,1.015872335166383,2.523566778110683,0.02302691047403237,0.0031259091768131297,0.007765188869627925,0.023026910927405376,0.0031259092012734815,0.007765188930390809,0.0055208598624664805,0.0008823463729939808,0.0021918698999804707,0.005335124037918393,0.0008411981457733236,0.0020896520369699644,0.02686169060654248,0.004183812052320235,0.010393165298044241,,,,,,,domain_randomized,unseen_10tap_steep_exponential,3.0,3.0,60.0
30.0,ResidualCNN-domain_randomized+ZF,ResidualCNN-domain_randomized,ZF,,,,,,,0.0038832480325793847,0.000986056743499131,0.0024495007424519136,0.013276649606515875,0.00337243536442169,0.008377593869200388,0.1432833494022668,0.0296593358235933,0.07367787462485566,-17.009812749253097,1.7222480054268337,4.278301219267584,0.020631172852288864,0.0029833919298640653,0.00741115640190692,0.020631173073693557,0.002983391989083743,0.007411156549016755,0.004321761924829506,0.0008511519821485263,0.002114378737286198,0.004143050817893473,0.0008112837890632639,0.002015340655343754,0.018785645418446854,0.00442116575559322,0.01098278458336826,,,,,,,domain_randomized,unseen_10tap_steep_exponential,3.0,3.0,60.0
