snr_db,method,estimator,equalizer,num_seeds,frames_per_seed,total_bits,bit_errors,total_symbols,symbol_errors,ber_mean,ber_std,ber_ci95,ser_mean,ser_std,ser_ci95,evm_rms_mean,evm_rms_std,evm_rms_ci95,evm_db_mean,evm_db_std,evm_db_ci95,channel_mse_mean,channel_mse_std,channel_mse_ci95,channel_nmse_mean,channel_nmse_std,channel_nmse_ci95,pilot_nmse_mean,pilot_nmse_std,pilot_nmse_ci95,data_nmse_mean,data_nmse_std,data_nmse_ci95,deep_fade_nmse_mean,deep_fade_nmse_std,deep_fade_nmse_ci95,estimator_time_ms_mean,estimator_time_ms_std,estimator_time_ms_ci95,ber_pooled,ser_pooled,ber_plot,training_regime,scenario,num_training_seeds,test_seed_count,frames_per_test_seed
10.0,DFT-LS+ZF,DFT-LS,ZF,3.0,60.0,484560.0,52055.0,121140.0,40293.0,0.10742735677728249,0.0019258695220801098,0.004784125107709786,0.3326151560178306,0.00477805383397097,0.011869343717740536,1.172033637167545,0.5910856943710376,1.4683382642632243,0.7083038352928196,4.0590278285149575,10.083184101858057,0.04529935743970176,0.0007960434868795406,0.001977481645950696,0.045299357887254,0.0007960435519965548,0.0019774818077103263,0.017029754204365116,0.00042590348791246227,0.0010580029158893485,0.01684884211151964,0.0003707064109841874,0.0009208857755134366,0.1371663345489651,0.028133824196063577,0.06988829366119545,0.031852221420396946,0.006135846325261223,0.015242287250086084,0.10742735677728249,0.3326151560178306,0.10742735677728249,,,,,
20.0,DFT-LS+ZF,DFT-LS,ZF,3.0,60.0,484560.0,8696.0,121140.0,7044.0,0.01794617797589566,0.001730547533316974,0.004298918389489205,0.05814759782070331,0.005098649385385978,0.01266574721722995,0.331507487951141,0.07610224168785455,0.18904844852553757,-9.751187938404923,2.0760082583603796,5.157090404498142,0.02807373435805655,0.003303545443102718,0.008206461817692415,0.028073734810782805,0.0033035452944045907,0.008206461448305792,0.0054180027891157405,0.0003873671277941905,0.0009622732904459581,0.005207834194879979,0.0003911333002792245,0.0009716289815449874,0.040017941064434126,0.0033098839233832874,0.008222207475592564,0.029906666087400585,0.0032130123853655597,0.007981565234807472,0.017946177975895657,0.05814759782070332,0.01794617797589566,,,,,
30.0,DFT-LS+ZF,DFT-LS,ZF,3.0,60.0,484560.0,3260.0,121140.0,2566.0,0.006727753013042761,0.001601666935323684,0.003978761235701141,0.021182103351494137,0.0043078064960010345,0.010701184571639218,0.20014349725665012,0.025505909317061853,0.06336019120699746,-14.018542209496587,1.0773214628613579,2.676214873571932,0.026723793683858174,0.002585763574591844,0.006423392809313938,0.026723793899873272,0.0025857636866719394,0.006423393087736329,0.0043807262887841925,0.0004753537084811058,0.0011808440736582875,0.004175791613589454,0.00045372596887921165,0.0011271177900933063,0.03518165130226407,0.007702512038261125,0.01913410062945536,0.02983611080303995,0.0009815203953297577,0.0024382318288907437,0.006727753013042761,0.02118210335149414,0.006727753013042761,,,,,
10.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3.0,60.0,484560.0,63507.0,121140.0,48425.0,0.13106116889549282,0.003242708956721767,0.00805533560762311,0.39974409773815417,0.005691921725620892,0.014139517410945874,1.2156773577189377,0.36460637750853525,0.9057324523136299,1.44656768594976,2.52247889874128,6.2661849594576555,0.09426893662247393,0.0008612289684643182,0.0021394113590140484,0.09426893763658073,0.0008612287519711353,0.002139410821215169,0.049108630004856324,0.0006191150460267474,0.0015379670337470844,0.05402116701006889,0.0011611382661809227,0.002884427355576423,0.442420071694586,0.05180872431452191,0.12870000586738015,0.03811777892729474,0.011070263596419322,0.027500059278882074,0.13106116889549282,0.3997440977381542,0.13106116889549282,,,,,
20.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3.0,60.0,484560.0,9020.0,121140.0,7369.0,0.01861482582136371,0.0023014415789221446,0.005717097817590723,0.06083044411424798,0.006768992336934191,0.01681510913472722,0.2948408850874477,0.009667864231422468,0.024016306129358674,-10.611380618917266,0.28629984360439664,0.7112082383659033,0.0399137855326343,0.0038021758483219544,0.009445128411522868,0.03991378614316798,0.0038021755727739924,0.009445127727023786,0.004820079872539888,0.00010810635294290386,0.0002685510682252588,0.005301858361862186,0.00012156716351145519,0.0003019895753893245,0.04230553296705087,0.004732802621536181,0.011756933474428853,0.034217777041097484,0.004296336015245955,0.010672690317823618,0.01861482582136371,0.06083044411424798,0.01861482582136371,,,,,
30.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3.0,60.0,484560.0,1046.0,121140.0,799.0,0.0021586594023443946,0.0005537678459049216,0.0013756355895671614,0.006595674426283639,0.0017882699579752494,0.004442308841396495,0.17019061592251558,0.11555475879177073,0.28705393408685065,-16.63169357507131,5.56858578627486,13.833133952802244,0.03476632836455893,0.0032386830794190816,0.00804533477399263,0.03476632861937914,0.0032386832096801296,0.008045335097579012,0.000492476836209082,4.5862420825840176e-06,1.139285691256333e-05,0.0005455467460301911,5.595854655367365e-06,1.3900873578871719e-05,0.0046482379939536455,0.00063327573082026,0.0015731441248668585,0.03481277963146567,0.0026532715459222,0.006591091906739434,0.002158659402344395,0.006595674426283639,0.0021586594023443946,,,,,
10.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3.0,60.0,484560.0,50356.0,121140.0,38971.0,0.10392108304441143,0.0019943429249518244,0.004954222470035285,0.3217021627868582,0.0056294079481453985,0.01398422457881503,0.8346414200654158,0.15446114853379908,0.38370276407307946,-1.6638109459753527,1.5406298305919766,3.827136662021051,0.01635826233929644,0.001065894145886946,0.0026478278445316705,0.01635826252297395,0.0010658941821383944,0.002647827934585261,0.010413020352522532,0.000677761702096568,0.0016836534037581773,0.010498989598515134,0.0006802525055150921,0.0016898409024626896,0.08275130238487488,0.008586266756286173,0.021329469052438665,0.013166666677635578,0.003339003243784922,0.008294543877542805,0.10392108304441143,0.3217021627868582,0.10392108304441143,,,,,
20.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3.0,60.0,484560.0,6423.0,121140.0,5235.0,0.013255324418028727,0.001878134139687657,0.004665543844123871,0.043214462605250116,0.005119356534737741,0.012717186627837511,0.25389213145824036,0.03693223632709601,0.0917447610394147,-11.968990592665861,1.2744725366732013,3.165965290940005,0.002069265951447758,0.00021622693822626306,0.0005371374915441691,0.0020692659841087227,0.0002162269376112067,0.0005371374900162843,0.0010241872330273812,1.599038711314127e-05,3.972232365324072e-05,0.0010290596933272254,2.0289886958772038e-05,5.040287336143683e-05,0.008467545661389724,0.0022075013811877456,0.005483737429749419,0.013210555092276385,0.002610317248282668,0.0064843875160913245,0.013255324418028727,0.04321446260525012,0.013255324418028727,,,,,
30.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3.0,60.0,484560.0,830.0,121140.0,617.0,0.0017128941720323595,0.0004482662170386454,0.0011135550146493575,0.00509328050189863,0.0013348475503184522,0.0033159451391836132,0.10612646985515589,0.019654993581078226,0.04882571077896709,-19.577414757906865,1.540995643239259,3.828045391013601,0.00021786413878241244,7.4685798485753375e-06,1.8552980855064567e-05,0.00021786414023760396,7.468580166821895e-06,1.855298164563284e-05,0.00010923759182333014,4.1845577755102395e-06,1.0395017777143059e-05,0.0001098437264267381,4.345152848181733e-06,1.0793958053487598e-05,0.0010016045280483216,0.00017678178614874795,0.0004391503017226869,0.013061666848241454,0.00032621945765223765,0.0008103740570606634,0.0017128941720323592,0.00509328050189863,0.0017128941720323595,,,,,
10.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,3.0,60.0,484560.0,51426.0,121140.0,39868.0,0.1061292719167905,0.0017084638597173107,0.004244059503086297,0.32910681855704144,0.0036517978946693955,0.009071568865838705,0.8183888437530649,0.01462738855303162,0.03633644752901094,-1.7417294087767026,0.15505631254802163,0.38518123344548644,0.019208991434425116,0.00110474528219387,0.0027443394173760527,0.019208991651733717,0.0011047453188590764,0.002744339508457475,0.013539048861194817,0.0006038507385351573,0.0015000483918634726,0.01358572591561824,0.0006177395770762393,0.0015345501794557857,0.10898007823982171,0.011602214556290931,0.028821498719100922,0.007621110287598438,0.0018192378538155773,0.004519237359307009,0.10612927191679049,0.32910681855704144,0.1061292719167905,,,,,
