snr_db,method,estimator,equalizer,num_seeds,frames_per_seed,total_bits,bit_errors,total_symbols,symbol_errors,ber_mean,ber_std,ber_ci95,ser_mean,ser_std,ser_ci95,evm_rms_mean,evm_rms_std,evm_rms_ci95,evm_db_mean,evm_db_std,evm_db_ci95,channel_mse_mean,channel_mse_std,channel_mse_ci95,channel_nmse_mean,channel_nmse_std,channel_nmse_ci95,pilot_nmse_mean,pilot_nmse_std,pilot_nmse_ci95,data_nmse_mean,data_nmse_std,data_nmse_ci95,deep_fade_nmse_mean,deep_fade_nmse_std,deep_fade_nmse_ci95,estimator_time_ms_mean,estimator_time_ms_std,estimator_time_ms_ci95,ber_pooled,ser_pooled,ber_plot,training_regime,scenario,num_training_seeds,test_seed_count,frames_per_test_seed
20.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,3.0,60.0,484560.0,9111.0,121140.0,7380.0,0.01880262506191184,0.0005237316984288411,0.0013010216629061352,0.06092124814264487,0.00025133461032917736,0.0006243497837867835,0.40979731034856853,0.15734023789621382,0.39085481853375315,-8.139458831863813,3.1107539274165723,7.727541143070956,0.005051861171765874,0.0003156447195095687,0.0007841049512485747,0.0050518611976359444,0.00031564472288694384,0.0007841049596384398,0.0034371606552869908,0.0001412749898785558,0.00035094653008446665,0.0036279610888515085,0.00014537391254734375,0.0003611288184635511,0.032997721040414436,0.000568916936837603,0.00141326801765177,0.00912944427303349,0.0026238932219704502,0.006518112104302875,0.018802625061911837,0.06092124814264487,0.01880262506191184,,,,,
30.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,3.0,60.0,484560.0,1146.0,121140.0,925.0,0.0023650321941555224,0.00045676504510704785,0.001134667273959758,0.007635793297011723,0.0010764354177119392,0.0026740138154019476,0.20830569752077724,0.1811684982358157,0.4500474986487629,-15.66611900931943,7.028984155941112,17.46096461706888,0.0014873785641005572,0.00022468596955227835,0.0005581508902660011,0.0014873785767122172,0.00022468597437072903,0.0005581509022356962,0.0004702796941273846,2.404710286677732e-06,5.973631508970102e-06,0.0005179945267930938,2.5949581945295763e-06,6.44623351144647e-06,0.0048358790877197555,0.0011188393793234383,0.0027793510955686856,0.008267777997793423,0.0008873558022978291,0.0022043140122285075,0.0023650321941555224,0.007635793297011722,0.0023650321941555224,,,,,
10.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3.0,60.0,484560.0,51318.0,121140.0,39531.0,0.10590638930163447,0.0030024560370107197,0.0074585142694107735,0.3263249133234274,0.006920536106595621,0.017191564727923984,0.8510056666908324,0.07797288251115062,0.19369537793982702,-1.4266154012280843,0.819067351398263,2.0346760960718844,0.018063860583222575,0.0006508263120895865,0.0016167421856611317,0.018063860660832792,0.0006508262856895707,0.0016167421200798567,0.009808049715744954,0.0004923729011416508,0.0012231220919698919,0.00974316889187321,0.0003826195181719408,0.0009504795743426589,0.07445674664082212,0.00511974258689126,0.01271814563455077,0.008229443887507336,0.0001285220409641227,0.0003192664487500979,0.10590638930163447,0.32632491332342745,0.10590638930163447,,,,,
20.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3.0,60.0,484560.0,7345.0,121140.0,5940.0,0.015158081558527325,0.0005404918783183373,0.0013426562578253522,0.04903417533432392,0.0008568025701835627,0.002128415576117597,0.5922303668492335,0.5346865523141049,1.3282350285692337,-6.776353166773551,7.359819756282862,18.28280580826738,0.0019678090508225272,0.00010942322119085608,0.00027182235030140346,0.0019678090595536763,0.00010942322114093048,0.00027182235017738136,0.0010488308350128743,8.878345092011789e-05,0.0002205503186099994,0.0010521268522198726,8.787992327314166e-05,0.0002183058315085367,0.00867894055651656,0.0009548139499497547,0.0023718893407754776,0.008377779320451535,0.0005963602877481932,0.0014814410805855651,0.015158081558527324,0.04903417533432392,0.015158081558527325,,,,,
30.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,3.0,60.0,484560.0,871.0,121140.0,693.0,0.0017975070166749215,0.00045107918512453344,0.0011205428147534622,0.005720653789004458,0.0010944219808808496,0.002718694915274617,0.1644065315794995,0.13043630187833272,0.3240217364772167,-17.366186058590507,6.39979822861403,15.897980127293073,0.0002096203503444687,1.0287550308076153e-05,2.55556916818207e-05,0.00020962035216345813,1.0287550457344645e-05,2.555569205262419e-05,0.0001101267493747097,1.4767260636396e-06,3.6683909046117487e-06,0.0001112258828773823,1.0998101831652886e-06,2.7320799517679314e-06,0.0009252662837550612,0.00019612677232759738,0.00048720591142285575,0.008597222525471201,0.0008036927958133076,0.001996483582741895,0.0017975070166749215,0.005720653789004457,0.0017975070166749215,,,,,
10.0,ResidualCNN-single+ZF,ResidualCNN-single,ZF,,,,,,,0.11389714380056133,0.00047347153939459994,0.0011761685064506076,0.34861317483902926,0.001218795147236234,0.003027654988147825,1.3400991068783765,0.3549615308357876,0.8817733249698076,2.086912716070325,2.113592255246055,5.250454228520154,0.08732801174262056,0.006258002688386195,0.015545740478455096,0.08732801211687426,0.006258002704178235,0.0155457405176847,0.023342486584766047,0.00100412969652079,0.0024943964466157082,0.022392899803472338,0.00100019737449014,0.0024846280171646243,0.1613560708015467,0.007659095954460896,0.0190262490983907,,,,,,,single,mismatch_8tap_uniform,3.0,3.0,60.0
20.0,ResidualCNN-single+ZF,ResidualCNN-single,ZF,,,,,,,0.027709674756480104,0.0006015581036715834,0.0014943531711395952,0.0881597050244896,0.0016177380487578529,0.004018684094652777,0.5793339243795453,0.08370757344726601,0.2079411399594641,-5.149766281250659,1.1251010441294662,2.7949059332516795,0.07201674213434604,0.00472579656213686,0.011739529458064234,0.07201674257715544,0.004725796583989417,0.011739529512348997,0.013965089938008329,0.0005069909468495101,0.0012594353305848752,0.013045860084066926,0.000481673577287058,0.001196543498092468,0.09117149284445782,0.006445121200692411,0.016010568631441586,,,,,,,single,mismatch_8tap_uniform,3.0,3.0,60.0
30.0,ResidualCNN-single+ZF,ResidualCNN-single,ZF,,,,,,,0.014962027406306753,0.0009592406274853098,0.0023828858173793083,0.04837103076330417,0.0030421598902558196,0.007557144108558727,0.3802854972921359,0.09708969971738937,0.24118418449048232,-9.10335677077586,1.863465160995144,4.629104080960937,0.07389443204587291,0.004909366369981987,0.012195542140471076,0.07389443260121711,0.004909366399198893,0.012195542213049894,0.013389548929127934,0.00045516121455114225,0.0011306831379925754,0.012424747121770418,0.00044480566383195744,0.0011049585239251054,0.07929321845499712,0.006216946527495407,0.0154437513208866,,,,,,,single,mismatch_8tap_uniform,3.0,3.0,60.0
10.0,ResidualCNN-domain_randomized+ZF,ResidualCNN-domain_randomized,ZF,,,,,,,0.1114020967475648,0.00021819958357565474,0.0005420378142485018,0.3419597160310384,0.0006959629819500715,0.001728867889444387,1.1795376264253137,0.3057498693215855,0.7595247807444858,0.7934833376927455,1.5595765749319357,3.8742029841508363,0.06685506016343694,0.002054013456409486,0.005102452287509446,0.06685506045490641,0.002054013493720871,0.005102452380196066,0.018898129816753446,0.0006218533029155357,0.0015447692409489837,0.01867948221042752,0.0006172625660030991,0.0015333652182600759,0.14117149401421625,0.004439411320102994,0.011028109078239165,,,,,,,domain_randomized,mismatch_8tap_uniform,3.0,3.0,60.0
20.0,ResidualCNN-domain_randomized+ZF,ResidualCNN-domain_randomized,ZF,,,,,,,0.02466086071212371,0.0005476168559313246,0.001360355683409151,0.0788481646579715,0.0019517993412310295,0.004848538349321451,0.4428666056522117,0.009487521859349885,0.02356831084186666,-7.377629042464644,0.17569290737154852,0.4364453768887212,0.05652483231129332,0.0013639346177257788,0.0033882014202543773,0.05652483264070556,0.001363934581322065,0.003388201329822539,0.01021448179100709,0.0002916656003186449,0.0007245375169718449,0.00986421720450313,0.0002996134250771401,0.0007442810081808057,0.07055473605610639,0.005385025189934825,0.013377144153042581,,,,,,,domain_randomized,mismatch_8tap_uniform,3.0,3.0,60.0
30.0,ResidualCNN-domain_randomized+ZF,ResidualCNN-domain_randomized,ZF,,,,,,,0.010914369049584502,0.0010202715456801388,0.002534495022849832,0.03551263001485884,0.003224058238289488,0.008009004654614248,0.26989554092731205,0.03291216956570784,0.08175836159369632,-11.53814824020508,0.9109564714217134,2.26294132442169,0.05120378617279197,0.0027953882621262324,0.006944129400931991,0.051203786622931215,0.0027953882803045996,0.006944129446089559,0.008377854168281407,0.0006477383070342916,0.0016090711558491978,0.00805124874093087,0.0006556037268487121,0.0016286099418289482,0.05637481671173764,0.006837980890610324,0.016986486202593215,,,,,,,domain_randomized,mismatch_8tap_uniform,3.0,3.0,60.0
