epoch,learning_rate,train_loss,val_loss,train_complex_mse,val_complex_mse,val_delay_loss,val_pilot_loss
1.0,0.001,0.02633229464292526,0.02815324897567431,0.025475139101346335,0.027275041962663334,0.0014962340029887856,0.040169743771354356
2.0,0.001,0.02535423659781615,0.027317358205715816,0.024483459264039994,0.026428056781490645,0.0015143484746416409,0.04067919686436653
3.0,0.001,0.024264723092317583,0.02535967710117499,0.023430876538157463,0.02446928044160207,0.0015712562987270455,0.040591701890031494
4.0,0.001,0.022568054775396983,0.022795022154847782,0.021664964045087498,0.02191495272020499,0.0016030331142246723,0.03999588419993719
5.0,0.001,0.018642864376306533,0.019197894136110942,0.01780659590413173,0.0183294652402401,0.0017367712159951528,0.03907950403789679
6.0,0.001,0.017189253392318884,0.01844963481028875,0.016366764108339947,0.017587887346744536,0.0017413859410832326,0.03873390610019366
7.0,0.001,0.016795674982170265,0.017260405942797662,0.015940583750605582,0.016403163137535256,0.0017044933279976248,0.03860092242558797
8.0,0.001,0.016090138087670007,0.016757909481724103,0.015256154291331769,0.015907626189291476,0.0016482112448041638,0.03839363642036915
