epoch,learning_rate,train_loss,val_loss,train_complex_mse,val_complex_mse,val_delay_loss,val_pilot_loss
1.0,0.001,0.318026105761528,0.12921743015448253,0.31133133272329966,0.12657094359397889,0.001172368754632771,0.13232424318790437
2.0,0.001,0.08453253770867984,0.06259127448002498,0.082876535008351,0.061351247628529865,0.0003603091824334115,0.062001413106918334
3.0,0.001,0.055619571655988694,0.046873207290967306,0.054597381552060446,0.04589871351917585,0.000272136372126018,0.04872464418411255
4.0,0.001,0.04500560646255811,0.03942634354035059,0.044143874396880466,0.03854648763934771,0.00020446255124018838,0.04399278119206428
5.0,0.001,0.037786979675292966,0.0343615859746933,0.037006793667872746,0.03351539835333824,0.00015705210137336204,0.042309426615635554
