epoch,learning_rate,train_loss,val_loss,train_complex_mse,val_complex_mse,val_delay_loss,val_pilot_loss
1.0,0.001,0.06084949284791946,0.05614215821027756,0.060823435187339785,0.05611089890201886,0.0012667199953769644,0.0015629582898691297
2.0,0.001,0.04792643850048383,0.03656996265053749,0.04764286975065867,0.0358177624642849,0.0004686762283866604,0.03761002818743388
3.0,0.001,0.03523865635196368,0.03240287080407143,0.03466937964161237,0.03168088659644127,0.00031018464903657635,0.03609920288125674
4.0,0.001,0.03318734603623549,0.029415140847365063,0.03254257582128048,0.028659259056051573,0.00020635421989330401,0.03779409815867742
5.0,0.001,0.02910559905072053,0.027051364158590635,0.02845407250026862,0.026292696023980777,0.00013221646950114518,0.03793340340256691
