epoch,learning_rate,train_loss,val_loss,train_complex_mse,val_complex_mse,val_delay_loss,val_pilot_loss
1.0,0.001,0.025734236364563307,0.024280701677004496,0.024870978419979414,0.023431456610560418,0.0013937581982463598,0.0389778741200765
2.0,0.001,0.025932811349630356,0.024084446902076402,0.025067536210020384,0.023231833279132842,0.0013712298482035598,0.03920262078444163
3.0,0.001,0.024354036450386047,0.023668839409947396,0.023522614563504855,0.022811616534988085,0.0013459928628678124,0.03949616953730583
4.0,0.001,0.02484091654419899,0.023019623135526975,0.024015543560187022,0.02216390038530032,0.0013277356466278433,0.03946677803993225
5.0,0.001,0.023051012779275577,0.021959784602125484,0.022224311903119087,0.021106031239032746,0.0013211728834236663,0.039384747991959256
