snr_db,method,estimator,equalizer,num_seeds,frames_per_seed,total_bits,bit_errors,total_symbols,symbol_errors,ber_mean,ber_std,ber_ci95,ser_mean,ser_std,ser_ci95,evm_rms_mean,evm_rms_std,evm_rms_ci95,evm_db_mean,evm_db_std,evm_db_ci95,channel_mse_mean,channel_mse_std,channel_mse_ci95,channel_nmse_mean,channel_nmse_std,channel_nmse_ci95,pilot_nmse_mean,pilot_nmse_std,pilot_nmse_ci95,data_nmse_mean,data_nmse_std,data_nmse_ci95,deep_fade_nmse_mean,deep_fade_nmse_std,deep_fade_nmse_ci95,estimator_time_ms_mean,estimator_time_ms_std,estimator_time_ms_ci95,ber_pooled,ser_pooled,ber_plot
20.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,3,100,807600,14935,201900,12266,0.018493065874195146,0.00024903339220006394,0.0006186332410492893,0.06075284794452699,0.0008705218268576984,0.002162496098999,0.332169563639985,0.03265814676801331,0.08112733398229903,-9.600365398652484,0.8441802508812453,2.097059996728956,0.04735619560815394,0.003087403113608556,0.007669534505890402,0.04735619614211221,0.003087403106881132,0.007669534489178555,0.0048579003079794346,3.9663891336897767e-05,9.853056826475496e-05,0.00534248208704715,5.7692156536737046e-05,0.00014331526172511183,0.040045711221173404,0.0009528728388240032,0.002367067353425301,0.08462666718211646,0.0016370393988727242,0.004066631306360825,0.018493065874195146,0.060752847944527,0.018493065874195146
25.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,3,100,807600,4506,201900,3683,0.005579494799405647,0.00044433897635380896,0.001103799207961035,0.018241703813769192,0.00145057096805873,0.0036034180453248747,0.1685603476641602,0.007624956416530471,0.018941441784756003,-15.470922081908773,0.3981461013256197,0.9890497450893398,0.041988305979563545,0.0032067578899046944,0.007966028206765164,0.04198830639167379,0.003206757768557087,0.007966027905320998,0.001536920277479415,3.2760713867592926e-05,8.13821247823496e-05,0.001696196923730895,3.8819195194188546e-05,9.643222672168094e-05,0.013027081593560676,0.0005667372722230091,0.0014078534305836897,0.08182466612197459,0.007301197529439502,0.018137180123819006,0.005579494799405647,0.018241703813769192,0.005579494799405647
30.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,3,100,807600,1527,201900,1253,0.0018907875185735512,0.000501293232490676,0.001245281423475314,0.00620604259534423,0.0015539629494004616,0.003860257965268457,0.15188166924659333,0.05152981626519949,0.12800715986394762,-16.769139411368112,3.364100700235631,8.356889415581023,0.039181042426498607,0.002851885550061906,0.007084476444504614,0.03918104308424517,0.002851885538885503,0.007084476416740889,0.00048077379072007415,3.380951415941425e-06,8.39874891393577e-06,0.0005277258721374286,6.152396422822373e-06,1.5283399971570888e-05,0.004390687070554122,0.0004004483162156387,0.0009947687639181894,0.08495833336686094,0.001109700549355979,0.0027566489834052457,0.0018907875185735512,0.00620604259534423,0.0018907875185735512
0.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,282018,201900,164106,0.34920505200594354,0.00031679749454913077,0.0007869686031975155,0.8128083209509658,0.001946678304328385,0.004835816988428327,3.0148861100279696,0.7060303208724493,1.7538765457184375,9.407215352519032,2.2144707606508405,5.501050328101192,0.5422826166947683,0.009225630083598715,0.02291773560532592,0.5422826235493025,0.009225629207160855,0.022917733428133576,0.490291195611159,0.0026591086463796185,0.0066055920681129835,0.5441047664483388,0.003779584462970427,0.009389008299210456,3.964389223357042,0.4229727282633708,1.0507225053209641,0.08287600028173377,0.003812351640047443,0.009470406479495073,0.34920505200594354,0.8128083209509658,0.34920505200594354
5.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,193549,201900,131167,0.23965948489351163,0.002862666526718834,0.00711125787518759,0.6496631996037642,0.004360742862291154,0.010832685795463533,2.131111056345888,0.09548133604870634,0.2371887876468977,6.566386745223764,0.3852712271660028,0.9570667846553959,0.1952200377980868,0.00714807179835018,0.017756794720580685,0.19522004048029581,0.007148071231445139,0.017756793312310493,0.15284905627369882,0.0030454268728015567,0.007565259743104223,0.16872193634510038,0.002180762835681596,0.005417315200500241,1.379335392365853,0.06317384803958886,0.15693253831152737,0.08381433348404244,0.00074003063247783,0.0018383380019886262,0.23965948489351163,0.6496631996037643,0.23965948489351163
10.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,108769,201900,81656,0.13468177315502725,0.0027967459529878985,0.006947502092002355,0.4044378405151065,0.006198369282418769,0.015397602885811297,4.787217016375879,6.566939581937534,16.313182266276975,7.2540630410699345,12.642643420722223,31.40606729762827,0.09086045009394488,0.003935223094560287,0.009775636093348045,0.09086045150955518,0.0039352232281144395,0.009775636425114951,0.04920424378166596,0.0002823503728954075,0.0007013972092362499,0.05434792933364709,0.0006327320071524474,0.0015717934403988742,0.4867252864440282,0.05004749138620995,0.12432486073098394,0.08428766663807134,0.002014564602050092,0.00500445590070993,0.13468177315502725,0.4044378405151065,0.13468177315502725
15.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,45729,201900,36334,0.05662332838038633,0.002287347731519882,0.005682086759755107,0.17996037642397225,0.005931959999050694,0.014735805538236283,0.5308663544057352,0.024203820062272275,0.06012562218510978,-5.506215330016502,0.3910896035672772,0.9715204328949597,0.05908331259774665,0.007206224770781605,0.017901254712447964,0.05908331344214579,0.007206225129062673,0.017901255602467477,0.015425676902135213,0.00018723519632133417,0.0004651180121488029,0.01701129752521714,0.00012761247338515116,0.0003170069576257893,0.14299243466928602,0.015342865955384293,0.03811379192610038,0.0844966674533983,0.0007181610785100439,0.0017840110182380895,0.05662332838038633,0.17996037642397225,0.05662332838038633
20.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,14935,201900,12266,0.018493065874195146,0.00024903339220006394,0.0006186332410492893,0.06075284794452699,0.0008705218268576984,0.002162496098999,0.3321695585799692,0.032658139332798534,0.08112731551220159,-9.60036551941246,0.8441800751754542,2.0970595602515747,0.04735619560815394,0.003087403113608556,0.007669534505890402,0.04735619614211221,0.003087403106881132,0.007669534489178555,0.0048579003079794346,3.9663891336897767e-05,9.853056826475496e-05,0.00534248208704715,5.7692156536737046e-05,0.00014331526172511183,0.040045711221173404,0.0009528728388240032,0.002367067353425301,0.08462666718211646,0.0016370393988727242,0.004066631306360825,0.018493065874195146,0.060752847944527,0.018493065874195146
25.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,4506,201900,3683,0.005579494799405647,0.00044433897635380896,0.001103799207961035,0.018241703813769192,0.00145057096805873,0.0036034180453248747,0.16856034725510152,0.0076249559710533646,0.01894144067812952,-15.470922102332915,0.39814608005102,0.9890496922403045,0.041988305979563545,0.0032067578899046944,0.007966028206765164,0.04198830639167379,0.003206757768557087,0.007966027905320998,0.001536920277479415,3.2760713867592926e-05,8.13821247823496e-05,0.001696196923730895,3.8819195194188546e-05,9.643222672168094e-05,0.013027081593560676,0.0005667372722230091,0.0014078534305836897,0.08182466612197459,0.007301197529439502,0.018137180123819006,0.005579494799405647,0.018241703813769192,0.005579494799405647
30.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,3,100,807600,1527,201900,1253,0.0018907875185735512,0.000501293232490676,0.001245281423475314,0.00620604259534423,0.0015539629494004616,0.003860257965268457,0.15188167827490143,0.051529823737920935,0.12800717842721676,-16.769138973962196,3.364101052434277,8.356890290490963,0.039181042426498607,0.002851885550061906,0.007084476444504614,0.03918104308424517,0.002851885538885503,0.007084476416740889,0.00048077379072007415,3.380951415941425e-06,8.39874891393577e-06,0.0005277258721374286,6.152396422822373e-06,1.5283399971570888e-05,0.004390687070554122,0.0004004483162156387,0.0009947687639181894,0.08495833336686094,0.001109700549355979,0.0027566489834052457,0.0018907875185735512,0.00620604259534423,0.0018907875185735512
0.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,251115,201900,152508,0.3109398216939079,0.0012357596570057917,0.00306979716662774,0.7553640416047549,0.0032005543435120265,0.007950617743224546,3.62149624223223,2.317171622945879,5.756173413157574,10.103178937574329,5.111715819765043,12.698206039629097,0.09251218384131789,0.0032741770968881027,0.00813350680132895,0.09251218520104885,0.003274177161944341,0.008133506962937605,0.0748297047925492,0.0012976119742249628,0.003223446840391027,0.07510769117623567,0.0012944603435668146,0.003215617755819613,0.5165066409607729,0.02853861620762146,0.07089385276252166,0.027564999278790008,0.001641309690110756,0.004077239297865377,0.3109398216939079,0.7553640416047548,0.3109398216939079
5.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,164927,201900,115775,0.20421867261020307,0.0028656872962365314,0.007118761882665007,0.5734274393263992,0.00384302410371502,0.009546601103203992,1.672582756025412,0.3054806552337278,0.7588560158763041,4.3664916930186015,1.6433429157270447,4.082290110295297,0.039234818670277796,0.0010319008603563477,0.0025633838419988142,0.03923481921044489,0.0010319007358544573,0.0025633835327189733,0.027644373311971625,0.0001985889750836131,0.00049332236214305,0.02776969225456317,5.5010675156925434e-05,0.0001366540927061655,0.2175853977414469,0.010412707833004438,0.025866600209404383,0.027345000513984512,0.00046100706271244357,0.0011452050298672307,0.20421867261020307,0.5734274393263992,0.20421867261020307
10.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,86849,201900,66276,0.10753962357602774,0.003152851072018603,0.007832116247533867,0.328261515601783,0.008661251436049552,0.021515741323242396,1.073336828527888,0.33027869301321794,0.820457756701745,0.3609011070914481,2.5170504940674823,6.252700054692833,0.016505111587854723,0.0003692790973740545,0.000917340131948011,0.016505111867251496,0.0003692791419142275,0.0009173402425919346,0.010021859972427287,0.00013113183567131794,0.00032574953820216807,0.010068255073856561,0.00011395178472905689,0.0002830719257667056,0.09295808647448818,0.0015969046110761666,0.003966930966442299,0.028072332109635074,0.0012042771235621307,0.002991590218038901,0.10753962357602774,0.32826151560178307,0.10753962357602774
15.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,33864,201900,27093,0.041931649331352155,0.0017345907044683906,0.004308962183421501,0.13419019316493314,0.005114615103678088,0.012705408260134563,0.6632308928858063,0.21940915674071038,0.5450425605629378,-3.9141414387659688,3.077671838655067,7.64536067879503,0.005616579545894638,0.00025158692578087176,0.000624976570115595,0.0056165796382507925,0.00025158695594011557,0.0006249766450353097,0.0032324599680335574,3.140358226328293e-05,7.80108229842749e-05,0.0032570184608145306,2.9244184749454443e-05,7.264658218551366e-05,0.026342875269086408,0.0031930767688485777,0.007932042418010644,0.02825866569764912,0.0007254856593842791,0.0018022062858105425,0.041931649331352155,0.13419019316493314,0.041931649331352155
20.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,10822,201900,8822,0.013400198117880138,0.00040831971633197294,0.0010143224057914512,0.04369489846458643,0.0015281025511172856,0.003796017174652336,0.3256824326066181,0.12381778369647892,0.30758042586576845,-10.126396248423076,3.074376436877739,7.637174446964599,0.002049998965812847,0.00015346457625228335,0.00038122714128608124,0.002049998990066039,0.00015346457346917663,0.00038122713437246085,0.001057506025050922,8.524099789255892e-06,2.1175037745213604e-05,0.0010680680020595898,1.2563274692597005e-05,3.120890444695876e-05,0.00824715626173808,0.0008265056745179043,0.00205315391504557,0.027762667644613732,0.0005380849757365732,0.0013366771803534829,0.013400198117880138,0.04369489846458643,0.013400198117880138
25.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,3202,201900,2604,0.003964834076275384,0.0005040566616523584,0.0012521461620696,0.01289747399702823,0.0013530522957304267,0.003361168233794313,0.1357045943706547,0.010545107266678245,0.026195498635607873,-17.36523801448062,0.6646218721657243,1.6510122567009828,0.0006116144448848597,4.4071506898126926e-05,0.00010947969229930191,0.0006116144516757535,4.407150528539566e-05,0.00010947968829305536,0.0003221962248305014,8.120617417034992e-06,2.0172731968353184e-05,0.0003237638876210743,7.639764110206682e-06,1.8978226135041123e-05,0.0027895993437656824,0.0003026597820616003,0.0007518485784493574,0.027091664572556812,0.0015988909563543162,0.003971865321656308,0.003964834076275384,0.012897473997028232,0.003964834076275384
30.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,3,100,807600,1097,201900,894,0.0013583457157008419,0.0005192672449387433,0.001289931345629028,0.004427934621099554,0.0015042696120080086,0.003736812871829132,0.1083951518752984,0.057002707730816324,0.14160257594600292,-20.021607477381917,4.195721501847276,10.422750010740552,0.00020285874996867884,5.336852783071966e-06,1.3257477260488773e-05,0.0002028587531215938,5.336852419904675e-06,1.3257476358331212e-05,0.00010372490257092673,1.2716395407772032e-06,3.1589277389975223e-06,0.00010419456076003068,1.5467856438786047e-06,3.842428549952858e-06,0.0008800786197631776,0.0001716616740432103,0.0004264312381529315,0.02795266666604827,0.00040482934381302107,0.0010056518397890657,0.001358345715700842,0.004427934621099554,0.0013583457157008419
0.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,251115,201900,152508,0.3109398216939079,0.0012357596570057917,0.00306979716662774,0.7553640416047549,0.0032005543435120265,0.007950617743224546,3.6214963378666964,2.317171791545628,5.7561738319825695,10.103179068059871,5.111716048303236,12.698206607349439,0.09251218384131789,0.0032741770968881027,0.00813350680132895,0.09251218520104885,0.003274177161944341,0.008133506962937605,0.0748297047925492,0.0012976119742249628,0.003223446840391027,0.07510769117623567,0.0012944603435668146,0.003215617755819613,0.5165066409607729,0.02853861620762146,0.07089385276252166,0.027564999278790008,0.001641309690110756,0.004077239297865377,0.3109398216939079,0.7553640416047548,0.3109398216939079
5.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,164927,201900,115775,0.20421867261020307,0.0028656872962365314,0.007118761882665007,0.5734274393263992,0.00384302410371502,0.009546601103203992,1.6725827601027408,0.3054805993672107,0.7588558770961822,4.366491747339517,1.6433426635359194,4.082289483817811,0.039234818670277796,0.0010319008603563477,0.0025633838419988142,0.03923481921044489,0.0010319007358544573,0.0025633835327189733,0.027644373311971625,0.0001985889750836131,0.00049332236214305,0.02776969225456317,5.5010675156925434e-05,0.0001366540927061655,0.2175853977414469,0.010412707833004438,0.025866600209404383,0.027345000513984512,0.00046100706271244357,0.0011452050298672307,0.20421867261020307,0.5734274393263992,0.20421867261020307
10.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,86849,201900,66276,0.10753962357602774,0.003152851072018603,0.007832116247533867,0.328261515601783,0.008661251436049552,0.021515741323242396,1.0733368442283873,0.33027870566863515,0.8204577881395441,0.36090122210865494,2.5170505536442924,6.252700202689835,0.016505111587854723,0.0003692790973740545,0.000917340131948011,0.016505111867251496,0.0003692791419142275,0.0009173402425919346,0.010021859972427287,0.00013113183567131794,0.00032574953820216807,0.010068255073856561,0.00011395178472905689,0.0002830719257667056,0.09295808647448818,0.0015969046110761666,0.003966930966442299,0.028072332109635074,0.0012042771235621307,0.002991590218038901,0.10753962357602774,0.32826151560178307,0.10753962357602774
15.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,33864,201900,27093,0.041931649331352155,0.0017345907044683906,0.004308962183421501,0.13419019316493314,0.005114615103678088,0.012705408260134563,0.6632308851773631,0.21940914902987338,0.5450425414081569,-3.9141415189752693,3.0776717376097107,7.64536042778445,0.005616579545894638,0.00025158692578087176,0.000624976570115595,0.0056165796382507925,0.00025158695594011557,0.0006249766450353097,0.0032324599680335574,3.140358226328293e-05,7.80108229842749e-05,0.0032570184608145306,2.9244184749454443e-05,7.264658218551366e-05,0.026342875269086408,0.0031930767688485777,0.007932042418010644,0.02825866569764912,0.0007254856593842791,0.0018022062858105425,0.041931649331352155,0.13419019316493314,0.041931649331352155
20.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,10822,201900,8822,0.013400198117880138,0.00040831971633197294,0.0010143224057914512,0.04369489846458643,0.0015281025511172856,0.003796017174652336,0.32568243414101106,0.12381778502930203,0.30758042917668466,-10.1263962105811,3.0743764453624682,7.637174468041836,0.002049998965812847,0.00015346457625228335,0.00038122714128608124,0.002049998990066039,0.00015346457346917663,0.00038122713437246085,0.001057506025050922,8.524099789255892e-06,2.1175037745213604e-05,0.0010680680020595898,1.2563274692597005e-05,3.120890444695876e-05,0.00824715626173808,0.0008265056745179043,0.00205315391504557,0.027762667644613732,0.0005380849757365732,0.0013366771803534829,0.013400198117880138,0.04369489846458643,0.013400198117880138
25.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,3202,201900,2604,0.003964834076275384,0.0005040566616523584,0.0012521461620696,0.01289747399702823,0.0013530522957304267,0.003361168233794313,0.13570459493756792,0.010545111238475806,0.02619550850209998,-17.365237990624276,0.6646221099755615,1.6510128474533674,0.0006116144448848597,4.4071506898126926e-05,0.00010947969229930191,0.0006116144516757535,4.407150528539566e-05,0.00010947968829305536,0.0003221962248305014,8.120617417034992e-06,2.0172731968353184e-05,0.0003237638876210743,7.639764110206682e-06,1.8978226135041123e-05,0.0027895993437656824,0.0003026597820616003,0.0007518485784493574,0.027091664572556812,0.0015988909563543162,0.003971865321656308,0.003964834076275384,0.012897473997028232,0.003964834076275384
30.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,3,100,807600,1097,201900,894,0.0013583457157008419,0.0005192672449387433,0.001289931345629028,0.004427934621099554,0.0015042696120080086,0.003736812871829132,0.10839515118602915,0.05700270678632388,0.14160257359975362,-20.021607518876056,4.195721464393739,10.422749917700807,0.00020285874996867884,5.336852783071966e-06,1.3257477260488773e-05,0.0002028587531215938,5.336852419904675e-06,1.3257476358331212e-05,0.00010372490257092673,1.2716395407772032e-06,3.1589277389975223e-06,0.00010419456076003068,1.5467856438786047e-06,3.842428549952858e-06,0.0008800786197631776,0.0001716616740432103,0.0004264312381529315,0.02795266666604827,0.00040482934381302107,0.0010056518397890657,0.001358345715700842,0.004427934621099554,0.0013583457157008419
0.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,309489,201900,171457,0.38322065378900444,0.0032202938661695163,0.007999653435869966,0.8492174343734522,0.0013298731879366457,0.003303588137999056,4.189665488501451,1.3893165096107734,3.451253535081462,12.145527260706366,2.735945422888812,6.796465202288803,0.8609904375175635,0.042538218989524104,0.10567079398257086,0.8609904475510121,0.04253822358615931,0.10567080540124571,0.8568672368923824,0.008978533938459947,0.022303914752758572,0.8553758058945338,0.009449597120761275,0.023474100568530422,5.906061736146609,0.39368679107750126,0.9779722043335942,0.5169323328300379,0.026265397777553372,0.06524686513334364,0.38322065378900444,0.8492174343734522,0.38322065378900444
5.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,245094,201900,152008,0.3034843982169391,0.0023987969759475124,0.005958942030783865,0.7528875681030214,0.0019636920195393883,0.0048780814000009606,2.827358059287405,0.2914804189338077,0.7240775009102567,8.995461608948329,0.9251973917281069,2.298317731604833,0.4963720165689786,0.007442524544614192,0.018488255891903567,0.496372022330761,0.007442524011300273,0.01848825456707835,0.2692274021108945,0.0016756316487389295,0.004162499769634757,0.47139403005441033,0.011566392596170559,0.028732512037057092,3.027835011283557,0.05084329251635954,0.12630174032944205,0.523606332038374,0.006190016150466239,0.01537685255571679,0.30348439821693907,0.7528875681030213,0.3034843982169391
10.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,196286,201900,130133,0.24304853888063396,0.007914509335641615,0.01966073111066739,0.6445418524021793,0.012955276262436343,0.032182690329661985,2.355992906589666,0.1462198801061593,0.3632303183793222,7.432062183557265,0.5486101693861241,1.3628232108218072,0.37912037496765455,0.019309690667357212,0.04796793078901545,0.37912038048108415,0.01930968966582406,0.04796792830106918,0.0863354828208685,0.000934755025622072,0.002322060210395935,0.3689797061185042,0.023522245213356708,0.05843249639953809,2.212983959863583,0.23903238184588765,0.5937893540728745,0.5268056662559198,0.01849281050831199,0.04593868797995061,0.243048538880634,0.6445418524021793,0.24304853888063396
15.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,161741,201900,110827,0.20027365032194155,0.0024237291202017213,0.006020876910560544,0.5489202575532443,0.0038286921074906877,0.009510998450898466,2.287467183043583,0.4693373583579536,1.1658986314302715,7.054390830756319,1.8979001810326106,4.714645412840886,0.3392450969542066,0.004691331194119016,0.011653912737621756,0.33924510231862465,0.004691329430447972,0.011653908356420004,0.027198861570407944,0.00023654962042753713,0.0005876218328042713,0.3200118072579305,0.012356731265782272,0.030695822131294136,1.6822687904040017,0.06533302518630421,0.16229623168803245,0.5313063326563375,0.0008206112211201789,0.0020385112810701253,0.20027365032194155,0.5489202575532441,0.20027365032194155
20.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,146203,201900,101886,0.18103392768697377,0.0068388131866573415,0.016988553740590953,0.5046359583952452,0.015198400954928108,0.037754920970439136,1.7509747654530743,0.09151287279618865,0.22733057842362311,4.857575036168374,0.4588488104020594,1.1398436339115328,0.3240158907820781,0.013636408004267207,0.033874715376214226,0.32401589411000414,0.013636407423028424,0.03387471393233705,0.008556418690520028,5.246304618777601e-05,0.00013032543150835377,0.31026518120119967,0.01955784501912411,0.04858438037257456,1.4991297016913692,0.0836063386828707,0.20768965886348953,0.5311269992186377,0.016720906474664537,0.04153703434836444,0.18103392768697374,0.5046359583952452,0.18103392768697377
25.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,148962,201900,102472,0.18445022288261514,0.0031559999915547585,0.007839938597304898,0.5075383853392769,0.005287583520992649,0.013135085628527433,1.8366791510199667,0.1720817674478204,0.427474808021781,5.2547490797224325,0.8257686901032976,2.051323144268273,0.33706699696679915,0.016185431283902013,0.04020684023328455,0.33706700026988984,0.01618543196905255,0.04020684193529284,0.0027143183117732408,2.4411586061027277e-05,6.064174153783656e-05,0.32114371950427695,0.010285006270574822,0.025549371942323536,1.546899151255687,0.030783626189279673,0.07647076672121474,0.5071313343554115,0.04079037945555539,0.10132891988215104,0.18445022288261514,0.5075383853392769,0.18445022288261514
30.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,141395,201900,98402,0.1750804853888063,0.007681016914775194,0.01908070378258523,0.48737989103516594,0.01703908290108864,0.0423274284082345,1.8251943064977165,0.1029070428874599,0.2556352660414477,5.217137472314945,0.4833276765276127,1.2006525083949076,0.32003310025980075,0.028308570548478833,0.07032238766522099,0.3200331053634484,0.02830857062414845,0.07032238785319475,0.0008482004151058693,1.8897923156421055e-06,4.694504358662538e-06,0.30393627520650623,0.02540159730939446,0.0631010658149625,1.4741024631137651,0.12013782264978244,0.29843889585189753,0.5287223321890148,0.012997848438561187,0.03228844547784499,0.17508048538880633,0.48737989103516594,0.1750804853888063
0.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,309489,201900,171457,0.38322065378900444,0.0032202938661695163,0.007999653435869966,0.8492174343734522,0.0013298731879366457,0.003303588137999056,4.189665429323771,1.389316451741187,3.45125339132544,12.145527155474662,2.735945340198319,6.796464996874231,0.8609904375175635,0.042538218989524104,0.10567079398257086,0.8609904475510121,0.04253822358615931,0.10567080540124571,0.8568672368923824,0.008978533938459947,0.022303914752758572,0.8553758058945338,0.009449597120761275,0.023474100568530422,5.906061736146609,0.39368679107750126,0.9779722043335942,0.5169323328300379,0.026265397777553372,0.06524686513334364,0.38322065378900444,0.8492174343734522,0.38322065378900444
5.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,245094,201900,152008,0.3034843982169391,0.0023987969759475124,0.005958942030783865,0.7528875681030214,0.0019636920195393883,0.0048780814000009606,2.827358053573329,0.29148039891532035,0.7240774511815773,8.995461595694744,0.925197329756776,2.2983175776595135,0.4963720165689786,0.007442524544614192,0.018488255891903567,0.496372022330761,0.007442524011300273,0.01848825456707835,0.2692274021108945,0.0016756316487389295,0.004162499769634757,0.47139403005441033,0.011566392596170559,0.028732512037057092,3.027835011283557,0.05084329251635954,0.12630174032944205,0.523606332038374,0.006190016150466239,0.01537685255571679,0.30348439821693907,0.7528875681030213,0.3034843982169391
10.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,196286,201900,130133,0.24304853888063396,0.007914509335641615,0.01966073111066739,0.6445418524021793,0.012955276262436343,0.032182690329661985,2.355992948173095,0.14621990571226748,0.3632303819884211,7.4320623331810864,0.5486102588754175,1.3628234331255358,0.37912037496765455,0.019309690667357212,0.04796793078901545,0.37912038048108415,0.01930968966582406,0.04796792830106918,0.0863354828208685,0.000934755025622072,0.002322060210395935,0.3689797061185042,0.023522245213356708,0.05843249639953809,2.212983959863583,0.23903238184588765,0.5937893540728745,0.5268056662559198,0.01849281050831199,0.04593868797995061,0.243048538880634,0.6445418524021793,0.24304853888063396
15.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,161741,201900,110827,0.20027365032194155,0.0024237291202017213,0.006020876910560544,0.5489202575532443,0.0038286921074906877,0.009510998450898466,2.287467223482107,0.4693373986856756,1.1658987316098866,7.054390966928764,1.897900303037504,4.714645715917843,0.3392450969542066,0.004691331194119016,0.011653912737621756,0.33924510231862465,0.004691329430447972,0.011653908356420004,0.027198861570407944,0.00023654962042753713,0.0005876218328042713,0.3200118072579305,0.012356731265782272,0.030695822131294136,1.6822687904040017,0.06533302518630421,0.16229623168803245,0.5313063326563375,0.0008206112211201789,0.0020385112810701253,0.20027365032194155,0.5489202575532441,0.20027365032194155
20.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,146203,201900,101886,0.18103392768697377,0.0068388131866573415,0.016988553740590953,0.5046359583952452,0.015198400954928108,0.037754920970439136,1.7509747579630908,0.09151285790888955,0.22733054144152198,4.857575001506213,0.4588487398050046,1.1398434585387267,0.3240158907820781,0.013636408004267207,0.033874715376214226,0.32401589411000414,0.013636407423028424,0.03387471393233705,0.008556418690520028,5.246304618777601e-05,0.00013032543150835377,0.31026518120119967,0.01955784501912411,0.04858438037257456,1.4991297016913692,0.0836063386828707,0.20768965886348953,0.5311269992186377,0.016720906474664537,0.04153703434836444,0.18103392768697374,0.5046359583952452,0.18103392768697377
25.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,148962,201900,102472,0.18445022288261514,0.0031559999915547585,0.007839938597304898,0.5075383853392769,0.005287583520992649,0.013135085628527433,1.8366791721851132,0.17208179786300007,0.42747488357727587,5.254749171321621,0.8257688248695739,2.0513234790462627,0.33706699696679915,0.016185431283902013,0.04020684023328455,0.33706700026988984,0.01618543196905255,0.04020684193529284,0.0027143183117732408,2.4411586061027277e-05,6.064174153783656e-05,0.32114371950427695,0.010285006270574822,0.025549371942323536,1.546899151255687,0.030783626189279673,0.07647076672121474,0.5071313343554115,0.04079037945555539,0.10132891988215104,0.18445022288261514,0.5075383853392769,0.18445022288261514
30.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,141395,201900,98402,0.1750804853888063,0.007681016914775194,0.01908070378258523,0.48737989103516594,0.01703908290108864,0.0423274284082345,1.8251942915985857,0.10290706497549029,0.255635320911157,5.2171373974627615,0.48332778091922,1.200652767718036,0.32003310025980075,0.028308570548478833,0.07032238766522099,0.3200331053634484,0.02830857062414845,0.07032238785319475,0.0008482004151058693,1.8897923156421055e-06,4.694504358662538e-06,0.30393627520650623,0.02540159730939446,0.0631010658149625,1.4741024631137651,0.12013782264978244,0.29843889585189753,0.5287223321890148,0.012997848438561187,0.03228844547784499,0.17508048538880633,0.48737989103516594,0.1750804853888063
0.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,241628,201900,148990,0.2991926696384349,0.0011963001220430067,0.0029717742477385553,0.7379395740465577,0.002276475956545615,0.005655079773547868,2.2729379004546613,0.12028546960817825,0.29880567122927376,7.123685008243878,0.4578660754956575,1.1374023850698864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004996667557861656,0.00021214852993316858,0.0005270061636993778,0.2991926696384349,0.7379395740465577,0.2991926696384349
