epoch,learning_rate,train_loss,val_loss,train_complex_mse,val_complex_mse,val_delay_loss,val_pilot_loss
1.0,0.001,0.02596758688489596,0.023753359417120614,0.02508634587128957,0.022852023094892503,0.001501365527510643,0.041313413828611374
2.0,0.001,0.026044981256127357,0.023418442383408546,0.025180720488230387,0.02251435451209545,0.001494654674703876,0.04146775379776955
3.0,0.001,0.024493726988633474,0.023003837416569393,0.023661278113722803,0.02209387334684531,0.0014937065448611974,0.04176392470796903
4.0,0.001,0.025196549842755,0.02259903202454249,0.024343226651350656,0.021687517166137694,0.001491895392537117,0.04184599429368973
5.0,0.001,0.023418403193354607,0.02191510856151581,0.02260410614311695,0.021008117869496346,0.0014976026645551125,0.04160555968681971
